osmid,highway,maxspeed,name,oneway,reversed,length,lanes,ref,junction,bridge,width,tunnel,access,building_density,vegetation_score,vehicle_count,avg_speed_kmph,wind_speed_mps,wind_dir_deg,temperature_k,humidity_pct,weather_description,weather_source,pm2_5_ugm3,pm10_ugm3,no2_ugm3,o3_ugm3,so2_ugm3,co_ugm3,openweather_aqi_1to5,AQI,aqi_source,carbon_cost
51765915,secondary,,Beleghata Main Road,False,False,196.69070755802878,2,,,,,,,22,0,196,47,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,4756.365441764837
"[105833280, 51765916]",secondary,,"['Beliaghata Main Road', 'Beleghata Road']",False,True,69.97323168864082,,,,yes,,,,8,0,169,27,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1479.257138645636
112697458,secondary,,Canal East Road,False,False,291.82635868765743,,,,,,,,11,0,176,59,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,6238.572695483324
1433973954,secondary,,Canal East Road,False,True,35.498560629294005,,,,,,,,8,0,190,56,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,869.5671823479033
51765915,secondary,,Beleghata Main Road,False,False,32.95954442318049,2,,,,,,,7,0,197,36,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,834.3636301639867
51765915,secondary,,Beleghata Main Road,False,True,196.69070755802878,2,,,,,,,22,0,181,31,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,4402.3221681603845
113313456,residential,,,False,False,276.08196940138623,,,,,,,,46,0,167,53,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,5782.88266680378
"[1394144777, 105833303]",secondary,,Sealdah Beliaghata Flyover,True,False,110.58662241629747,,,,yes,,,,1,0,109,41,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1471.673021205171
"[1307473986, 260231243, 1408487837, 1452322999]",secondary,40,"['Parikshit Roy Lane', 'Sealdah Beliaghata Flyover']",False,True,402.1223023766528,,,,yes,,,,16,0,93,34,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,4587.884894523444
112492219,secondary,,,False,True,35.98462727717266,,,,,,,,0,0,144,22,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,642.0143593495437
112492240,secondary,,Guri Para Rd,False,True,143.1554330056498,,,,,,,,6,0,69,58,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1235.5269852867802
"[1126703035, 1126832790]",secondary,,"['Beleghata Main Road', 'Beleghata Road']",False,False,228.15416847788683,,,,,,,,9,0,60,40,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1707.910013040785
112492258,residential,,Nafar Koley Rd,False,True,234.16033228686112,,,,,,,,35,0,75,30,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2302.64299058175
1126832790,secondary,,Beleghata Road,False,True,179.33170535102917,,,,,,,,19,0,123,59,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2762.1359709811904
1174958323,secondary,,Beleghata Road,False,False,54.08939467594751,,,,,,,,11,0,91,48,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,665.8561898613468
103230516,secondary,40,Anagarika Dharmapal Street,True,False,91.22802243016174,2,,,,,,,11,1,152,39,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1736.1991291261502
"[1192799363, 1192799366]",primary,60,Chittaranjan Avenue,True,False,344.203941358328,2,,,,,,,38,2,104,44,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,4499.865188151933
50219794,secondary,40,Colootola Street,True,False,6.784643959758791,2,,,,,,,11,0,132,44,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,182.66876032257926
"[563022376, 563322829]",secondary,40,"['Brabourne Road', 'Braebourne Road']",True,False,250.90068062655348,,,,,,,,39,0,57,48,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1931.3606554856258
52152402,secondary,,BK Pal Avenue,False,True,85.81009148085691,,,,,,,,23,0,129,45,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1463.540216123665
131765661,residential,,,False,True,168.18693951915432,,,,,,,,54,0,88,39,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2066.2540813222695
1390299830,secondary,40,Rabindra Sarani,False,False,127.59552017059906,,,,,,,,25,0,88,31,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1492.608693001526
1390299831,secondary,,BK Pal Avenue,False,False,191.49188486734622,,,,,,,,34,0,142,25,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,3453.221718139579
52085865,secondary,40,Rabindra Sarani,True,False,159.3148487238387,,,,,,,,31,1,127,27,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2600.158294551302
"[1173597754, 52152383]",tertiary,,Munshi Sadaruddin Lane,False,False,299.24857789086326,,,,,,,,24,1,165,47,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,6062.321842239093
50219794,secondary,40,Colootola Street,True,False,70.5868332870674,2,,,,,,,26,0,134,47,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1285.2362792560439
1173597755,secondary,40,Rabindra Sarani,True,False,112.62317054102908,,,,,,,,24,0,145,43,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2099.8431674139056
102688629,secondary,40,Lalbazar Street,False,False,45.51909552186186,,,,,,,,11,0,188,25,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1102.1107949732036
1312946259,secondary,40,Rabindra Sarani,True,False,125.04720094849122,,,,,,,,23,0,29,40,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,570.3642593007495
1277600332,secondary,40,Bentinck Street,True,False,71.41616169953929,,,,,,,,15,0,86,53,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,832.2147887392455
102688627,secondary,40,Ganesh Chandra Road,False,False,107.74035958491665,,,,,,,,21,0,176,36,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2400.6763944334393
1198952555,secondary,40,Ganesh Chandra Road,False,True,161.42078782975042,,,,,,,,25,0,32,28,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,765.0558252662416
52085868,secondary,,,False,False,115.97000514586341,,,,,,,,14,1,149,51,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2160.7436920080377
52246282,tertiary,40,Raja Subodh Mullick Road,False,False,131.5440071608294,,,,,,,,13,1,71,33,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1202.9549410102666
1087118361,secondary,,College Street,False,True,55.24920436588353,,,,,8,,,18,1,163,21,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1187.8744373966817
"[1198952554, 1124089276, 1124089277]",secondary,40,Ganesh Chandra Road,False,True,133.6491879187974,2,,,,10,,,32,1,195,26,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,3304.590997299859
52085868,secondary,,,False,True,104.90333109563275,,,,,,,,10,1,162,47,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2106.5207564991006
1126518489,secondary,,,False,False,75.72675558226783,,,,,,,,17,1,111,20,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1110.8803843558073
"[1231300662, 1173960383]",secondary,40,Lenin Sarani,True,False,114.04126072643339,,,,,,,,9,1,197,38,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2758.135403572885
102027267,secondary,40,Strand Road,True,False,229.02668705126123,,,,,,,,6,2,103,56,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2874.969851953588
563518385,secondary,40,Strand Road,False,False,241.02751467624017,,,,,,,,10,2,196,50,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,5733.167145185169
1198952554,secondary,40,Ganesh Chandra Road,False,False,8.515783539122447,,,,,10,,,8,0,146,45,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,209.39652760542526
1198952554,secondary,40,Ganesh Chandra Road,False,True,87.51503793209059,,,,,10,,,16,0,169,35,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1875.0049692627972
1435087429,residential,40,Chandni Chowk Street,False,True,105.19759346208019,,,,,,,,20,0,121,50,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1647.6690570694043
1311407944,secondary,40,Biplabi Rash Behari (BRB) Road,True,False,140.69011948795594,,,,,,,,20,0,63,47,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1183.817303328947
1388965580,secondary,40,Strand Road,True,False,61.19402082601793,,,,,,,,11,0,168,45,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1308.8714598525216
"[325369050, 52098485, 52098478]",secondary,40,,False,True,561.9996253182247,,,,yes,,,,31,1,56,24,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,3948.83748213847
239266485,primary,40,,True,False,136.3707581813755,,,,,,,,18,1,32,41,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,630.8637114164819
"[1126703026, 875643309]",primary,,Bankim Setu,True,False,210.5786961969642,,,,yes,,,,14,1,28,46,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,794.7444192217997
1207415360,secondary,40,Hari Mohan Basu Road,False,True,106.87897840685909,,,,,,,,15,2,112,23,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1525.6534697881862
1077599835,residential,,,False,True,76.50202644440485,,,,,,,,7,0,96,28,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,936.5033446395438
1132720148,secondary,40,,False,False,106.12232716989982,,,,,,,,4,0,165,27,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2141.4220779640164
1132720148,secondary,40,,False,True,28.184073131867418,,,,,,,,6,0,158,48,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,584.5700265802062
769431996,secondary,40,,False,False,106.49503535197358,,,,,,,,0,0,199,53,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2563.301444205129
1288047060,secondary,,,True,False,24.5690409852303,,,,,,,,1,0,78,56,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,255.1662236217556
1077933815,residential,,,False,False,45.16982873406239,,,,,,,,9,0,143,47,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,840.3142610765107
769431996,secondary,40,,False,False,75.73840269478144,,,,,,,,12,0,76,49,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,770.9342325764068
769431996,secondary,40,,False,True,190.15361985991206,,,,,,,,11,0,95,27,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2242.951266402997
1076314768,residential,,,False,False,81.26210601826138,,,,,,,,14,0,102,35,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1084.8481776635192
769431996,secondary,40,,False,True,75.73840269478144,,,,,,,,12,0,71,57,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,725.4911909595379
749643669,secondary,40,BBD Bag North,False,False,16.62419412046331,,,,,,,,3,1,97,35,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,225.70561956219296
52152345,secondary,,,True,False,145.4613615776859,,,,,,,,8,1,97,28,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1750.3702487642638
101972954,residential,,,False,False,129.72271029005168,,,,,,,,44,0,134,43,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2326.141181464031
1128043714,secondary,40,Bepin Behari Ganguly Street,True,False,109.28520773774673,,,,,,,,24,0,152,44,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2133.5621891365
102690989,tertiary,40,Bepin Behari Ganguly Street,False,False,72.69387720499645,,,,,,,,21,0,124,32,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1206.8848928103473
1226071629,tertiary,40,,False,False,32.70546949162909,,,,,,,,19,0,22,52,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,201.5424394579008
1285983525,secondary,40,Bepin Behari Ganguly Street,True,False,108.79649627843202,,,,,,,,29,0,38,46,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,661.3120230296499
52087651,secondary,40,Amhurst Street,True,False,134.6195238233516,,,,,,,,21,1,75,56,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1333.7757144101645
102961691,secondary,40,Surya Sen Street,True,False,86.12840037108052,2,,,,,,,14,1,157,59,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1709.8590629911569
103594716,secondary,40,Raja Rammohan Sarani,False,False,93.13648829395906,2,,,,,,,23,0,20,51,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,358.72757190550175
104227907,residential,,,False,False,66.9859784458833,,,,,,,,16,0,64,27,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,614.6523144643838
1124391474,primary,40,Vivekananda Road,False,False,36.924267169697295,,,,,,,,13,0,145,25,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,727.6822487527329
1124391475,primary,40,Vivekananda Road,True,False,122.07247192705931,,,,,,,,24,0,141,23,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2205.666225005843
101943153,tertiary,,Sisir Bhaduri Sarani,False,True,95.51741387573695,,,,,,,,17,2,106,50,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1314.181504499374
1087118363,secondary,,Bidhan Sarani,False,False,203.02392356069566,,,,,,,,14,2,97,21,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2447.3984702464973
102015135,tertiary,,Ramdulal Sarkar Street,False,False,118.88976341324413,,,,,,,,18,2,34,47,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,589.270234726036
1087118363,secondary,,Bidhan Sarani,False,True,58.35513809002355,,,,,,,,13,2,186,33,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1381.6866821693256
1132238886,secondary,,College Street,True,False,166.3268537500763,,,,,,,,38,0,82,59,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1846.856240900751
1087118361,secondary,,College Street,False,False,144.57659606777173,,,,,8,,,45,0,127,44,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2448.547324072841
1128043714,secondary,40,Bepin Behari Ganguly Street,True,False,175.4639891955941,,,,,,,,44,0,119,49,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2745.825765713084
104043544,tertiary,,Hidaram Banerjee Ln,False,True,70.5389690884924,,,,,,,,44,0,103,54,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1112.061657933766
