u,v,key,osmid,highway,lanes,name,oneway,reversed,length,geometry,maxspeed,ref,bridge,width,junction,access,tunnel,building_density,vegetation_score,wind_speed_mps,wind_direction,temperature_k,humidity_pct,openweather_aqi_1to5,AQI,vehicle_count,avg_speed_kmph,carbon_cost
11508112000,1190128353,0,102690993,secondary,,Lenin Sarani,True,False,105.42622605374953,"LINESTRING (9836507.689681396 2579112.1145751714, 9836516.428261423 2579110.909122385, 9836573.290257322 2579107.4012552756, 9836621.714235814 2579104.6889873985)",40,,,,,,,18,0,6.57,204,300.0,65.0,3,54,28,33.0,455.03211954059844
11508112000,1221407493,0,106086722,residential,,,False,True,142.15807062777517,"LINESTRING (9836507.689681396 2579112.1145751714, 9836512.83264187 2579021.8625667985, 9836513.634142203 2578958.154852689)",40,,,,,,,25,0,6.57,204,300.0,65.0,3,54,75,28.0,1415.2226356499766
1221407437,1221407512,0,106086730,secondary,,Surendra Nath Bannerjee Road,True,False,55.493321014771865,"LINESTRING (9836443.16890453 2578935.6492720223, 9836438.471222019 2578934.27507044, 9836401.212588452 2578931.4061236437, 9836383.935803479 2578936.0711760395)",40,,,,,,,16,0,6.57,204,300.0,65.0,3,54,70,33.0,556.9438965240836
1221407437,1221407514,0,106086740,residential,,Taltola Lane,False,True,75.65139381153233,"LINESTRING (9836443.16890453 2578935.6492720223, 9836438.293110834 2578920.4486801433, 9836423.96629237 2578873.8705850695, 9836409.962300427 2578863.6846577544)",40,,,,,,,12,0,6.57,204,300.0,65.0,3,54,16,26.0,216.0506761181421
1221407437,302479293,0,106086746,tertiary,,Taltola Ln,False,False,169.50206421225147,"LINESTRING (9836443.16890453 2578935.6492720223, 9836450.237692196 2578977.779454592, 9836456.538375374 2579026.2503918563, 9836457.09497283 2579030.5538367876, 9836464.375267526 2579086.4746132554, 9836471.288207907 2579117.1292596995)",40,,,,,,,28,0,6.57,204,300.0,65.0,3,54,34,33.0,842.368421985986
302479299,302476653,0,1286161073,primary,4,AJC Bose Road,True,False,9.347534234986304,"LINESTRING (9836982.56749717 2579068.694220948, 9836978.393016266 2579059.4604789545)",40,SH1,,,,,,5,0,6.57,204,300.0,65.0,3,54,13,35.0,50.38215340657864
407164250,13380911363,0,310458361,primary,,Biswa Bangla Sarani,True,False,68.13327332422604,"LINESTRING (9846692.309894072 2581521.736316949, 9846764.778882578 2581507.4014103934)",,,,,,,,1,2,6.57,204,300.0,65.0,3,54,44,5.0,369.5436831519135
13380911363,13380911362,0,1459004379,primary_link,,,False,True,10.348122910099478,"LINESTRING (9846764.778882578 2581507.4014103934, 9846766.760369515 2581518.4449537946)",,,,,,,,1,0,6.57,204,300.0,65.0,3,54,32,5.0,55.53679197478199
638354058,10302557859,0,205078950,primary,,Vidyapati Flyover,True,False,10.281480550453033,"LINESTRING (9837319.92121402 2579927.924797434, 9837314.911836933 2579937.8823295184)",,,viaduct,,,,,7,0,6.57,204,300.0,65.0,3,54,38,5.0,92.68355131006582
638354058,11168561763,0,105833316,primary,,Vidyapati Flyover,True,False,329.06488480858854,"LINESTRING (9837319.92121402 2579927.924797434, 9837248.064482713 2579769.171680683, 9837246.428086199 2579765.217639571, 9837201.098789545 2579656.047900401, 9837177.710564531 2579600.788226274)",40,SH1,viaduct,,,,,31,0,6.57,204,300.0,65.0,3,54,23,30.0,1074.0190820717041
10302557859,10281986033,0,1126703029,primary,,Vidyapati Flyover,True,False,11.852352909321855,"LINESTRING (9837314.911836933 2579937.8823295184, 9837319.965741815 2579949.696358375)",40,,yes,,,,,9,0,6.57,204,300.0,65.0,3,54,19,31.0,82.82336463325383
10302557859,1196068688,0,"[1314812923, 1126703028, 1452323646]",primary,,Vidyapati Flyover,True,False,261.2931043687969,"LINESTRING (9837314.911836933 2579937.8823295184, 9837226.279258363 2580091.911403576, 9837223.640986431 2580097.360372468, 9837189.020624794 2580168.968669512, 9837178.679044101 2580186.063086383)",,,"['yes', 'viaduct']",,,,,62,0,6.57,204,300.0,65.0,3,54,41,5.0,1606.3620734944807
11168561763,2234997207,0,1388709917,primary,,Vidyapati Flyover,True,False,4.926374681272787,"LINESTRING (9837177.710564531 2579600.788226274, 9837175.628890054 2579595.869834863)",40,SH1,viaduct,,,,,1,0,6.57,204,300.0,65.0,3,54,67,30.0,55.4080524374332
11168561763,11168561767,0,"[1307473984, 1408487835, 1452323644, 1388708415]",secondary,,"['Parikshit Roy Lane', 'Parikshit Roy Lane Flyover']",True,False,127.57636874925579,"LINESTRING (9837177.710564531 2579600.788226274, 9837221.804214833 2579582.452759811, 9837230.487135114 2579578.8483542535, 9837237.745165916 2579575.4247724405, 9837290.076458538 2579550.772593234, 9837294.061696308 2579548.8920373, 9837302.744616589 2579542.346257725)",40,,yes,,,,,4,0,6.57,204,300.0,65.0,3,54,19,26.0,321.6741207483032
638354065,1196559624,0,"[1065785665, 689102809, 103625259]","['residential', 'living_street']",,,False,"[False, True]",117.29680768002153,"LINESTRING (9837268.146518853 2580313.4158400577, 9837255.044214785 2580269.088194743, 9837251.493123028 2580260.0225608773, 9837232.85824027 2580263.6753356294, 9837234.52803263 2580270.0044026957, 9837210.327175334 2580271.668043581, 9837189.120812338 2580274.6577754477)",,,,,,,,30,0,6.57,204,300.0,65.0,3,54,79,5.0,1272.773736806604
638354065,2015368322,0,749323218,secondary,2,Surya Sen Street,True,False,177.76631713315362,"LINESTRING (9837268.146518853 2580313.4158400577, 9837307.531354694 2580299.3954162034, 9837333.235025119 2580288.943396829, 9837343.921696234 2580283.7595834313, 9837403.767054485 2580259.6970661366, 9837445.378280144 2580242.807514438, 9837447.125996148 2580242.0962488973)",40,,,,,,,35,0,6.57,204,300.0,65.0,3,54,39,35.0,1017.7463641831588
1196559624,1196559640,0,103625253,residential,,,False,False,4.962219644008979,"LINESTRING (9837189.120812338 2580274.6577754477, 9837189.944576569 2580279.974195135)",,,,,,,,14,0,6.57,204,300.0,65.0,3,54,75,5.0,125.4599767960808
1196559624,10281986035,0,103625253,residential,,,False,True,56.64496079890237,"LINESTRING (9837189.120812338 2580274.6577754477, 9837186.79423498 2580257.153385232, 9837190.400986481 2580242.192691681, 9837188.74232607 2580226.2193633127, 9837177.36547411 2580221.5298381266)",,,,,,,,25,0,6.57,204,300.0,65.0,3,54,68,5.0,598.0228801190433
1196559624,638354065,0,"[1065785665, 103625259, 689102809]","['residential', 'living_street']",,,False,"[False, True]",117.29680768002152,"LINESTRING (9837189.120812338 2580274.6577754477, 9837210.327175334 2580271.668043581, 9837234.52803263 2580270.0044026957, 9837232.85824027 2580263.6753356294, 9837251.493123028 2580260.0225608773, 9837255.044214785 2580269.088194743, 9837268.146518853 2580313.4158400577)",,,,,,,,30,0,6.57,204,300.0,65.0,3,54,44,5.0,780.1271445505135
2015368322,1200739020,0,1126641013,primary,,Acharya Jagadish Chandra Bose Road,True,False,181.1716236099806,"LINESTRING (9837447.125996148 2580242.0962488973, 9837490.295694679 2580337.5025459775, 9837524.938320214 2580422.4090655795)",40,,,,,,,25,0,6.57,204,300.0,65.0,3,54,73,31.0,1722.86342282343
638354070,1196559582,0,50219795,residential,,,False,False,39.55002317143192,"LINESTRING (9837312.896954149 2580244.7363702944, 9837351.936699571 2580227.0029601953)",,,,,,,,29,0,6.57,204,300.0,65.0,3,54,44,5.0,364.6241223451605
638354070,10943859531,0,50219795,residential,,,False,True,29.16489589793858,"LINESTRING (9837312.896954149 2580244.7363702944, 9837284.109733831 2580257.81642998)",,,,,,,,25,0,6.57,204,300.0,65.0,3,54,75,5.0,398.28406308144724
638354070,1196559622,0,103625256,residential,,,False,True,80.68796833830169,"LINESTRING (9837312.896954149 2580244.7363702944, 9837306.050805466 2580225.3996004597, 9837299.11560119 2580158.794003784)",,,,,,,,43,0,6.57,204,300.0,65.0,3,54,41,5.0,622.7848042244443
1196559582,1196559641,0,50219795,residential,,,False,False,31.097132143129755,"LINESTRING (9837351.936699571 2580227.0029601953, 9837383.295400128 2580214.622133772)",,,,,,,,25,0,6.57,204,300.0,65.0,3,54,62,5.0,367.16266314488536
1196559582,638354070,0,50219795,residential,,,False,True,39.55002317143192,"LINESTRING (9837351.936699571 2580227.0029601953, 9837312.896954149 2580244.7363702944)",,,,,,,,29,0,6.57,204,300.0,65.0,3,54,57,5.0,426.3221584925943
1196559582,11370040891,0,1226070332,living_street,,,False,True,16.6626001894483,"LINESTRING (9837351.936699571 2580227.0029601953, 9837348.430135611 2580209.281624345)",,,,,,,,25,0,6.57,204,300.0,65.0,3,54,37,5.0,209.78194484115045
10943859531,638354070,0,50219795,residential,,,False,False,29.16489589793858,"LINESTRING (9837284.109733831 2580257.81642998, 9837312.896954149 2580244.7363702944)",,,,,,,,25,0,6.57,204,300.0,65.0,3,54,76,5.0,401.78385058919986
10943859531,11340774008,0,1178066511,residential,,,False,True,17.0891854172162,"LINESTRING (9837284.109733831 2580257.81642998, 9837278.989037255 2580240.0106738433)",,,,,,,,19,0,6.57,204,300.0,65.0,3,54,68,5.0,245.2477530044842
10943859531,11340774008,1,"[50219795, 1222684563]",residential,,,False,True,65.48760394512624,"LINESTRING (9837284.109733831 2580257.81642998, 9837262.00168296 2580267.858547306, 9837255.444964953 2580248.702580854, 9837256.290993083 2580245.7731304104, 9837258.97379281 2580244.9654219425, 9837278.989037255 2580240.0106738433)",,,,,,,,25,0,6.57,204,300.0,65.0,3,54,72,5.0,701.6128980858906
1196559622,638354070,0,103625256,residential,,,False,False,80.68796833830169,"LINESTRING (9837299.11560119 2580158.794003784, 9837306.050805466 2580225.3996004597, 9837312.896954149 2580244.7363702944)",,,,,,,,43,0,6.57,204,300.0,65.0,3,54,30,5.0,516.276686017886
1196559622,1196559614,0,103625260,residential,,Nahindra Nath Mitra Row,False,False,40.820780508137254,"LINESTRING (9837299.11560119 2580158.794003784, 9837306.440423684 2580158.2153499965, 9837334.804629937 2580150.174475489, 9837341.828889808 2580147.7634194237)",,,,,,,,27,0,6.57,204,300.0,65.0,3,54,24,5.0,263.3638478634353
1196559622,11340774008,0,"[103625250, 103625260, 1178066511]",residential,,Nahindra Nath Mitra Row,False,"[False, True]",147.0868910728138,"LINESTRING (9837299.11560119 2580158.794003784, 9837246.88449611 2580162.953078477, 9837242.821334695 2580171.873995821, 9837245.470738579 2580206.7861724473, 9837248.175802203 2580222.3496007887, 9837273.077972293 2580219.4563209857, 9837278.989037255 2580240.0106738433)",,,,,,,,47,0,6.57,204,300.0,65.0,3,54,13,5.0,475.2555500735895
660612423,1702530380,0,325486003,primary,,,True,False,595.2045573031317,"LINESTRING (9846426.423290312 2581498.745013603, 9846260.779888012 2581476.248048058, 9846167.126800407 2581463.034410473, 9846022.85674034 2581447.07196449, 9845922.023545578 2581437.0170781435, 9845894.204804828 2581434.9675217215, 9845785.200759446 2581428.0593128195)",,,,,,,,8,6,6.57,204,300.0,65.0,3,54,13,5.0,961.3191093928854
1702530380,2009261579,0,310458362,tertiary,,,False,True,11.36976726492901,"LINESTRING (9845785.200759446 2581428.0593128195, 9845792.080303976 2581420.512128019, 9845793.950471422 2581419.5235194014)",,,,,,,,3,2,6.57,204,300.0,65.0,3,54,28,5.0,58.00241801016148
1702530380,9570536062,0,325486003,primary,,,True,False,41.74982955130916,"LINESTRING (9845785.200759446 2581428.0593128195, 9845777.430658987 2581427.516783446, 9845758.027671741 2581426.1423757803, 9845740.082969826 2581424.43039446)",,,,,,,,9,2,6.57,204,300.0,65.0,3,54,36,5.0,230.1592636616556
660612424,1352557877,0,325486003,primary,,,True,False,12.456984783494402,"LINESTRING (9846583.094341654 2581507.449635458, 9846569.591287421 2581507.7510421136)",,,,,,,,1,5,6.57,204,300.0,65.0,3,54,65,5.0,97.96448131125632
660612424,2009123115,0,190308952,tertiary,,,True,False,66.50134737097657,"LINESTRING (9846583.094341654 2581507.449635458, 9846582.916230468 2581501.108040692, 9846582.125862084 2581435.3533205576)",,,,,,,,2,5,6.57,204,300.0,65.0,3,54,55,5.0,444.7088926484454
1352557877,2009123204,0,316542720,tertiary,,NBCC,True,False,19.261224620834486,"LINESTRING (9846569.591287421 2581507.7510421136, 9846570.860329617 2581528.596339686)",,,,,,,,1,5,6.57,204,300.0,65.0,3,54,15,5.0,35.47020431750208
1352557877,660612423,0,325486003,primary,,,True,False,132.433975522275,"LINESTRING (9846569.591287421 2581507.7510421136, 9846537.342030937 2581507.509916789, 9846495.686277483 2581506.0149398525, 9846452.427523362 2581502.1689917394, 9846426.423290312 2581498.745013603)",,,,,,,,1,5,6.57,204,300.0,65.0,3,54,65,5.0,1033.785009073745
2009123115,2009123206,0,656962738,tertiary,,,True,False,11.100295242839122,"LINESTRING (9846582.125862084 2581435.3533205576, 9846570.09222513 2581435.5582761928)",,,,,,,,1,2,6.57,204,300.0,65.0,3,54,45,5.0,69.74159431133126
2009123115,2009122792,0,190308952,tertiary,,,True,False,154.79756379483092,"LINESTRING (9846582.125862084 2581435.3533205576, 9846574.611796455 2581327.3299963055, 9846570.35939191 2581267.9295235)",,,,,,,,11,2,6.57,204,300.0,65.0,3,54,27,5.0,561.3441066952521
660617306,660617308,0,51765915,secondary,2,Beleghata Main Road,False,False,196.69070755802878,"LINESTRING (9838689.863395518 2579575.1836751564, 9838699.024989609 2579573.544213716, 9838709.77845242 2579571.6274906206, 9838755.708874322 2579563.430186792, 9838764.402926553 2579560.99510614, 9838804.845297558 2579549.687657092, 9838827.3095708 2579542.828451343, 9838851.521560047 2579536.1259612907, 9838860.605230495 2579533.6185556343, 9838877.303154115 2579529.435528771, 9838896.639349667 2579524.022910559)",,,,,,,,22,0,6.57,204,300.0,65.0,3,54,31,5.0,852.489432115867
660617306,1217644558,0,"[105833280, 51765916]",secondary,,"['Beleghata Road', 'Beliaghata Main Road']",False,True,69.97323168864082,"LINESTRING (9838689.863395518 2579575.1836751564, 9838623.138492737 2579582.5371438977, 9838614.511232201 2579583.875234461)",,,yes,,,,,8,0,6.57,204,300.0,65.0,3,54,70,5.0,638.5751461845829
660617306,1278427985,0,112697458,secondary,,Canal East Road,False,False,291.82635868765743,"LINESTRING (9838689.863395518 2579575.1836751564, 9838694.193723708 2579528.15771674, 9838703.154942717 2579489.931894717, 9838723.392826146 2579427.801559825, 9838750.332142917 2579347.2157030776, 9838772.440193787 2579270.7770338114)",,,,,,,,11,0,6.57,204,300.0,65.0,3,54,47,5.0,1711.7006629983878
660617306,1285339525,0,1433973954,secondary,,Canal East Road,False,True,35.498560629294005,"LINESTRING (9838689.863395518 2579575.1836751564, 9838686.93569291 2579596.978883779, 9838682.2157465 2579612.7828388815)",,,,,,,,8,0,6.57,204,300.0,65.0,3,54,53,5.0,276.5708456023099
660617308,1285338738,0,51765915,secondary,2,Beleghata Main Road,False,False,32.95954442318049,"LINESTRING (9838896.639349667 2579524.022910559, 9838915.062725391 2579520.068927768, 9838931.615933673 2579516.7176869926)",,,,,,,,7,0,6.57,204,300.0,65.0,3,54,26,5.0,148.63377860032313
660617308,660617306,0,51765915,secondary,2,Beleghata Main Road,False,True,196.69070755802878,"LINESTRING (9838896.639349667 2579524.022910559, 9838877.303154115 2579529.435528771, 9838860.605230495 2579533.6185556343, 9838851.521560047 2579536.1259612907, 9838827.3095708 2579542.828451343, 9838804.845297558 2579549.687657092, 9838764.402926553 2579560.99510614, 9838755.708874322 2579563.430186792, 9838709.77845242 2579571.6274906206, 9838699.024989609 2579573.544213716, 9838689.863395518 2579575.1836751564)",,,,,,,,22,0,6.57,204,300.0,65.0,3,54,71,5.0,1796.604828394405
660617308,1285338908,0,113313456,residential,,,False,False,276.08196940138623,"LINESTRING (9838896.639349667 2579524.022910559, 9838890.060367761 2579534.124858669, 9838845.365592206 2579549.5188892544, 9838818.994004838 2579558.6082452526, 9838763.10048851 2579573.254897008, 9838715.088392131 2579583.6944114054, 9838717.793455757 2579611.167483514, 9838730.984815417 2579679.5791263115, 9838734.780810053 2579686.49866322)",,,,,,,,46,0,6.57,204,300.0,65.0,3,54,24,5.0,1035.9160718759924
1217644558,1218678223,0,102023578,tertiary,,Canal West Road,False,False,444.8865013844074,"LINESTRING (9838614.511232201 2579583.875234461, 9838611.193911374 2579596.8342252206, 9838601.642699063 2579627.8876246596, 9838580.146905392 2579657.1448984095, 9838504.894929616 2579710.2951414078, 9838456.025673157 2579743.024395787, 9838436.221935745 2579756.284885522, 9838381.886892289 2579802.262701868, 9838360.379966669 2579822.6116029853, 9838326.349598331 2579854.810655597, 9838271.758520048 2579910.143504979)",,,,,,,,12,0,6.57,204,300.0,65.0,3,54,24,5.0,1352.0731239870931
1217644558,10939716954,0,102023578,tertiary,,Canal West Road,False,True,108.26685759077193,"LINESTRING (9838614.511232201 2579583.875234461, 9838627.312973639 2579524.5774326106, 9838643.198264975 2579470.1379211396)",,,,,,,,5,0,6.57,204,300.0,65.0,3,54,10,5.0,165.72022910892633
1217644558,660617306,0,"[105833280, 51765916]",secondary,,"['Beleghata Road', 'Beliaghata Main Road']",False,False,69.97323168864082,"LINESTRING (9838614.511232201 2579583.875234461, 9838623.138492737 2579582.5371438977, 9838689.863395518 2579575.1836751564)",,,yes,,,,,8,0,6.57,204,300.0,65.0,3,54,78,5.0,705.749448605678
1217644558,10939716947,0,105833280,secondary,,Beleghata Road,False,True,132.5408539078071,"LINESTRING (9838614.511232201 2579583.875234461, 9838608.221680969 2579584.851678994, 9838593.149021916 2579587.2023790316, 9838515.648392428 2579599.2572562424, 9838473.313590078 2579609.8414456416)",,,,,,,,12,0,6.57,204,300.0,65.0,3,54,68,5.0,1152.333367887706
1278427985,1217645148,0,"[112492257, 1376079371]",tertiary,,South Sealdah Road,False,False,70.81379812916492,"LINESTRING (9838772.440193787 2579270.7770338114, 9838705.715291006 2579253.165209199, 9838698.011982244 2579252.2370026703)",,,yes,,,,,0,0,6.57,204,300.0,65.0,3,54,43,5.0,376.199198346491
1278427985,10718612526,0,112697458,secondary,,Canal East Road,False,False,230.88834235263994,"LINESTRING (9838772.440193787 2579270.7770338114, 9838776.603542743 2579257.77007872, 9838791.53148646 2579211.0584379015, 9838799.668941235 2579195.1825372195, 9838804.077193072 2579186.575563233, 9838820.797380587 2579173.436073726, 9838830.960850097 2579168.1923354003, 9838850.130066413 2579158.4401919697, 9838857.822243227 2579154.329586873, 9838874.542430744 2579143.5769238025, 9838883.492517803 2579131.0401953724, 9838908.127521116 2579121.3362918776, 9838941.757139284 2579110.2581779175)",,,,,,,,5,0,6.57,204,300.0,65.0,3,54,31,5.0,894.7046335518205
1278427985,660617306,0,112697458,secondary,,Canal East Road,False,True,291.8263586876575,"LINESTRING (9838772.440193787 2579270.7770338114, 9838750.332142917 2579347.2157030776, 9838723.392826146 2579427.801559825, 9838703.154942717 2579489.931894717, 9838694.193723708 2579528.15771674, 9838689.863395518 2579575.1836751564)",,,,,,,,11,0,6.57,204,300.0,65.0,3,54,36,5.0,1326.4898695306804
1285339525,1285339625,0,113313520,tertiary,,Kabi Sukanta Sarani,False,True,387.38088386496054,"LINESTRING (9838682.2157465 2579612.7828388815, 9838698.390468514 2579666.1017090348, 9838705.693027109 2579694.720137648, 9838715.166315775 2579730.1014559707, 9838715.912156362 2579732.9825956007, 9838721.077380735 2579752.692497258, 9838735.593442336 2579863.755517676, 9838744.755036429 2579933.7835867754, 9838730.639724996 2579960.509818679, 9838726.253737058 2579978.0380067388, 9838722.279631237 2579993.950820713, 9838716.079135599 2580020.653039004)",,,,,,,,46,0,6.57,204,300.0,65.0,3,54,33,5.0,1774.8283001052437
