u,v,key,osmid,highway,maxspeed,name,oneway,reversed,length,geometry,lanes,ref,junction,bridge,width,tunnel,access,building_density,vegetation_score,wind_speed_mps,wind_direction,temperature_k,humidity_pct,openweather_aqi_1to5,AQI,vehicle_count,avg_speed_kmph,carbon_cost
302478452,1270372584,0,111524643,residential,40,Collin Lane,False,False,246.66150398468602,"LINESTRING (9835531.740573663 2578299.8400292513, 9835549.52942829 2578295.6332049407, 9835564.468503954 2578293.84922246, 9835593.122140884 2578298.0319384434, 9835617.47884547 2578309.8809637846, 9835661.806266705 2578331.469596262, 9835672.782368498 2578336.6166389636, 9835700.612241196 2578349.659035332, 9835719.124672513 2578358.3378999513, 9835760.335148007 2578370.28340019, 9835781.229816427 2578378.6488716626)",,,,,,,,37,0,6.48,204,300.0,65.0,3,53,57,31.0,1882.7646872552523
2813486079,302478452,0,27553223,secondary,40,Mirza Ghalib Street,False,True,43.92308061922818,"LINESTRING (9835551.176956754 2578343.3065914605, 9835531.740573663 2578299.8400292513)",,,,,,,,14,0,6.48,204,300.0,65.0,3,53,18,27.0,175.47385413753287
2813486079,1270257470,0,27553223,secondary,40,Mirza Ghalib Street,False,False,42.90026678752817,"LINESTRING (9835551.176956754 2578343.3065914605, 9835568.052991558 2578381.059671139, 9835570.079006292 2578385.796893128)",,,,,,,,14,0,6.48,204,300.0,65.0,3,53,65,31.0,415.2220809427197
2813486079,11368158957,0,276767253,living_street,,,False,True,117.92242641552139,"LINESTRING (9835551.176956754 2578343.3065914605, 9835467.286588492 2578344.2709091594, 9835466.128865788 2578359.7602698626, 9835465.961886551 2578364.762673483, 9835466.11773384 2578381.023509144, 9835467.052817563 2578388.0992076104)",,,,,,,,18,0,6.48,204,300.0,65.0,3,53,71,5.0,1105.2990730602419
1270264366,302478697,0,27553223,secondary,40,Mirza Ghalib Street,False,True,69.24399203668202,"LINESTRING (9835481.446427722 2578164.691810152, 9835451.301109614 2578095.9488946702)",,,,,,,,5,0,6.48,204,300.0,65.0,3,53,77,26.0,675.4144864189419
1270264366,302478452,0,27553223,secondary,40,Mirza Ghalib Street,False,False,133.02869779649617,"LINESTRING (9835481.446427722 2578164.691810152, 9835503.075804781 2578224.3584321826, 9835509.02026559 2578240.0164357307, 9835526.619877085 2578286.339622628, 9835531.740573663 2578299.8400292513)",,,,,,,,16,0,6.48,204,300.0,65.0,3,53,44,31.0,792.9915243654998
1270264366,1221407446,0,106086721,secondary,40,Muzaffar Ahmed Street,False,False,300.97460027423836,"LINESTRING (9835481.446427722 2578164.691810152, 9835536.716554899 2578157.5197760584, 9835553.303159028 2578154.602747951, 9835566.249615807 2578152.324573463, 9835602.85146438 2578143.6217087135, 9835657.665181648 2578130.60358158, 9835674.340841368 2578126.6378763574, 9835679.038523879 2578125.794109411, 9835692.07403625 2578123.443616, 9835766.902997963 2578109.9192449832, 9835802.169012645 2578107.050440423)",,,,,,,,36,1,6.48,204,300.0,65.0,3,53,50,34.0,1993.4476016454298
1270372584,10596151235,0,111524657,residential,,Collin Street,False,False,23.639353485280076,"LINESTRING (9835781.229816427 2578378.6488716626, 9835779.671343556 2578353.070310746)",,,,,,,,11,0,6.48,204,300.0,65.0,3,53,79,5.0,289.70107104045513
1270372584,302478452,0,111524643,residential,40,Collin Lane,False,True,246.66150398468602,"LINESTRING (9835781.229816427 2578378.6488716626, 9835760.335148007 2578370.28340019, 9835719.124672513 2578358.3378999513, 9835700.612241196 2578349.659035332, 9835672.782368498 2578336.6166389636, 9835661.806266705 2578331.469596262, 9835617.47884547 2578309.8809637846, 9835593.122140884 2578298.0319384434, 9835564.468503954 2578293.84922246, 9835549.52942829 2578295.6332049407, 9835531.740573663 2578299.8400292513)",,,,,,,,37,0,6.48,204,300.0,65.0,3,53,47,32.0,1586.770882473629
1270372584,1270372580,0,111524646,residential,,Collin Street,False,False,68.395979367119,"LINESTRING (9835781.229816427 2578378.6488716626, 9835795.567766842 2578437.1711276956, 9835801.345248414 2578449.8037652955)",,,,,,,,9,0,6.48,204,300.0,65.0,3,53,17,5.0,195.12779790892276
302478457,664472034,0,27553223,secondary,40,Mirza Ghalib Street,False,True,87.18085295443873,"LINESTRING (9835662.195884923 2579163.105308076, 9835657.720841393 2579138.6225040336, 9835649.750365851 2579115.236698294, 9835644.974759696 2579070.5747225573)",,,,,,,,4,0,6.48,204,300.0,65.0,3,53,23,26.0,271.21915415425093
302478457,664472041,0,27553236,secondary,40,Surendra Nath Banerjee Road,True,False,155.22655863810945,"LINESTRING (9835662.195884923 2579163.105308076, 9835615.141136164 2579178.583377094, 9835582.379810024 2579189.3722265605, 9835570.769187132 2579192.422036674, 9835500.882810814 2579210.7450183034)",,,,,,,,18,0,6.48,204,300.0,65.0,3,53,74,34.0,1479.0118407064117
302478457,1270249929,0,52155576,secondary,40,Hospital Street,False,False,136.86094823994193,"LINESTRING (9835662.195884923 2579163.105308076, 9835709.907418676 2579251.573998038, 9835732.627726747 2579293.692926625)",,,,,,,,10,0,6.48,204,300.0,65.0,3,53,61,32.0,1062.4221411163749
664472034,10943558270,0,27553223,secondary,40,Mirza Ghalib Street,False,True,23.79506375091844,"LINESTRING (9835644.974759696 2579070.5747225573, 9835647.57963578 2579044.9107157513)",,,,,,,,6,0,6.48,204,300.0,65.0,3,53,16,34.0,86.28652240176339
664472034,1270257371,0,52155574,tertiary,40,Corporation Pl,False,False,115.04779910622071,"LINESTRING (9835644.974759696 2579070.5747225573, 9835523.859153714 2579100.349359716)",,,,,,,,13,0,6.48,204,300.0,65.0,3,53,17,35.0,310.29751017669025
664472034,302478457,0,27553223,secondary,40,Mirza Ghalib Street,False,False,87.18085295443873,"LINESTRING (9835644.974759696 2579070.5747225573, 9835649.750365851 2579115.236698294, 9835657.720841393 2579138.6225040336, 9835662.195884923 2579163.105308076)",,,,,,,,4,0,6.48,204,300.0,65.0,3,53,45,33.0,501.37660595396915
664472041,1270249954,0,27553236,secondary,40,Surendra Nath Banerjee Road,True,False,44.5216180704537,"LINESTRING (9835500.882810814 2579210.7450183034, 9835483.973380161 2579215.1811116296, 9835455.074840352 2579225.7891656873)",,,,,,,,17,0,6.48,204,300.0,65.0,3,53,57,27.0,400.1278676019033
1270249929,664472044,0,52155576,secondary,40,Hospital Street,False,False,59.539555328689595,"LINESTRING (9835732.627726747 2579293.692926625, 9835762.216447398 2579348.5658293962, 9835763.262850612 2579350.5066361725)",,,,,,,,12,0,6.48,204,300.0,65.0,3,53,43,30.0,377.8241054960383
1270249929,302478457,0,52155576,secondary,40,Hospital Street,False,True,136.86094823994193,"LINESTRING (9835732.627726747 2579293.692926625, 9835709.907418676 2579251.573998038, 9835662.195884923 2579163.105308076)",,,,,,,,10,0,6.48,204,300.0,65.0,3,53,18,35.0,356.21964819827457
1270249929,1270249939,0,111507842,residential,,,False,True,102.15591794488918,"LINESTRING (9835732.627726747 2579293.692926625, 9835772.546896147 2579281.216358234, 9835790.302354928 2579273.875077442, 9835811.07457191 2579261.8445454855, 9835824.210271824 2579239.7484107744)",,,,,,,,26,0,6.48,204,300.0,65.0,3,53,39,5.0,618.6896959820814
1270249929,1270249876,0,111507847,residential,,Moni Lal Saha Ln,False,True,149.64516084494528,"LINESTRING (9835732.627726747 2579293.692926625, 9835686.263158832 2579325.734243716, 9835637.894840084 2579352.6162090125, 9835627.742502524 2579381.2702620407, 9835626.840814646 2579395.3984039696, 9835626.462328378 2579401.365498238)",,,,,,,,15,0,6.48,204,300.0,65.0,3,53,73,5.0,1396.4916090017205
302478462,10943558270,0,27553223,secondary,40,Mirza Ghalib Street,False,False,31.80809633605631,"LINESTRING (9835650.529602287 2579010.555484487, 9835650.13998407 2579015.2326135505, 9835648.19189298 2579038.9196404866, 9835647.57963578 2579044.9107157513)",,,,,,,,6,0,6.48,204,300.0,65.0,3,53,73,34.0,319.2389239038533
302478462,1270366842,0,27553223,secondary,40,Mirza Ghalib Street,False,True,44.8055888833462,"LINESTRING (9835650.529602287 2579010.555484487, 9835638.328986097 2578970.3900901, 9835636.392026955 2578964.0856267437)",,,,,,,,8,0,6.48,204,300.0,65.0,3,53,69,27.0,421.5902759541066
302478462,9189383158,0,995139938,residential,,,False,False,105.95324558871566,"LINESTRING (9835650.529602287 2579010.555484487, 9835627.775898369 2579013.400336029, 9835603.296742342 2579021.754076633, 9835596.628704844 2579022.031329279, 9835591.764043096 2579020.7173928665, 9835578.806454368 2578974.5850307136, 9835575.233098714 2578969.23286529)",,,,,,,,18,0,6.48,204,300.0,65.0,3,53,18,5.0,329.45901047162585
10943558270,664472034,0,27553223,secondary,40,Mirza Ghalib Street,False,False,23.79506375091844,"LINESTRING (9835647.57963578 2579044.9107157513, 9835644.974759696 2579070.5747225573)",,,,,,,,6,0,6.48,204,300.0,65.0,3,53,51,27.0,186.22579015562084
10943558270,302478462,0,27553223,secondary,40,Mirza Ghalib Street,False,True,31.80809633605631,"LINESTRING (9835647.57963578 2579044.9107157513, 9835648.19189298 2579038.9196404866, 9835650.13998407 2579015.2326135505, 9835650.529602287 2579010.555484487)",,,,,,,,6,0,6.48,204,300.0,65.0,3,53,32,26.0,162.74308993045622
10943558270,10943558260,0,1178020752,residential,,,False,True,177.00878825248836,"LINESTRING (9835647.57963578 2579044.9107157513, 9835594.613822062 2579051.9143698546, 9835589.68236862 2579058.7010460948, 9835589.05897947 2579061.5459058755, 9835567.730165035 2579067.0307004713, 9835555.206722321 2579070.8881395133, 9835550.25300498 2579052.6617479194, 9835544.954197219 2579037.5092669455, 9835543.985717649 2579020.7294473285, 9835540.635000978 2578997.9465297014, 9835536.438256174 2578981.202913317)",,,,,,,,22,0,6.48,204,300.0,65.0,3,53,18,5.0,502.9389826253749
1270366842,664472036,0,27553223,secondary,40,Mirza Ghalib Street,False,True,12.099398238569925,"LINESTRING (9835636.392026955 2578964.0856267437, 9835632.573768422 2578951.5369792613)",,,,,,,,6,0,6.48,204,300.0,65.0,3,53,29,27.0,82.70590587022335
1270366842,302478462,0,27553223,secondary,40,Mirza Ghalib Street,False,False,44.8055888833462,"LINESTRING (9835636.392026955 2578964.0856267437, 9835638.328986097 2578970.3900901, 9835650.529602287 2579010.555484487)",,,,,,,,8,0,6.48,204,300.0,65.0,3,53,23,35.0,174.26342531803553
1270366842,1270367061,0,111524071,residential,,,False,True,106.9073953546175,"LINESTRING (9835636.392026955 2578964.0856267437, 9835666.036407355 2578932.093224303, 9835688.077666532 2578895.1947537037, 9835715.005851354 2578883.6466702907)",,,,,,,,14,0,6.48,204,300.0,65.0,3,53,49,5.0,709.215484685151
9189383158,10943558260,0,52155575,tertiary,40,Market St,False,False,37.450700943002815,"LINESTRING (9835575.233098714 2578969.23286529, 9835536.438256174 2578981.202913317)",,,,,,,,12,0,6.48,204,300.0,65.0,3,53,79,30.0,425.6326449396667
9189383158,664472036,0,52155575,tertiary,40,Market St,False,True,55.3549835656457,"LINESTRING (9835575.233098714 2578969.23286529, 9835632.573768422 2578951.5369792613)",,,,,,,,12,0,6.48,204,300.0,65.0,3,53,15,27.0,170.23897041816227
9189383158,302478462,0,995139938,residential,,,False,True,105.95324558871565,"LINESTRING (9835575.233098714 2578969.23286529, 9835578.806454368 2578974.5850307136, 9835591.764043096 2579020.7173928665, 9835596.628704844 2579022.031329279, 9835603.296742342 2579021.754076633, 9835627.775898369 2579013.400336029, 9835650.529602287 2579010.555484487)",,,,,,,,18,0,6.48,204,300.0,65.0,3,53,65,5.0,927.035315591982
302478466,664471944,0,27553223,secondary,40,Mirza Ghalib Street,False,False,130.7394124002196,"LINESTRING (9835603.619568866 2578639.3065352356, 9835609.99817569 2578735.7523529646, 9835611.500988815 2578772.2526783873, 9835611.857211186 2578780.7871121387)",,,,,,,,17,0,6.48,204,300.0,65.0,3,53,32,27.0,597.6393436168433
302478466,1270257400,0,27553223,secondary,40,Mirza Ghalib Street,False,True,116.35071363975739,"LINESTRING (9835603.619568866 2578639.3065352356, 9835600.391303634 2578604.5181923457, 9835594.602690112 2578513.5095314975)",,,,,,,,23,0,6.48,204,300.0,65.0,3,53,46,31.0,767.8559392914608
302478466,1270257421,0,79808866,tertiary,40,Sudder Street,False,True,185.91552388261812,"LINESTRING (9835603.619568866 2578639.3065352356, 9835563.43323269 2578646.3100184724, 9835542.63875181 2578649.9383302247, 9835540.011611827 2578650.396389572, 9835463.167767331 2578663.0412433795, 9835454.03956909 2578665.3918130687, 9835405.103520934 2578673.914137756)",,,,,,,,39,0,6.48,204,300.0,65.0,3,53,25,31.0,763.3465716478544
664471944,664472036,0,27553223,secondary,40,Mirza Ghalib Street,False,False,159.46637153951846,"LINESTRING (9835611.857211186 2578780.7871121387, 9835615.820185058 2578876.944446017, 9835625.371397369 2578930.4417718914, 9835632.573768422 2578951.5369792613)",,,,,,,,14,0,6.48,204,300.0,65.0,3,53,20,32.0,463.3192916948443
664471944,302478466,0,27553223,secondary,40,Mirza Ghalib Street,False,True,130.7394124002196,"LINESTRING (9835611.857211186 2578780.7871121387, 9835611.500988815 2578772.2526783873, 9835609.99817569 2578735.7523529646, 9835603.619568866 2578639.3065352356)",,,,,,,,17,0,6.48,204,300.0,65.0,3,53,23,29.0,456.4407782246061
664471944,1270257452,0,52155529,tertiary,40,Nellie Sengupta Sarani,False,True,119.10554964738753,"LINESTRING (9835611.857211186 2578780.7871121387, 9835495.550607206 2578801.508446216, 9835484.730352702 2578803.3768632975)",,,,,,,,16,0,6.48,204,300.0,65.0,3,53,34,29.0,576.5506425613411
1270257400,1270257351,0,111508752,tertiary,,Marquis Street,False,True,27.935004098169095,"LINESTRING (9835594.602690112 2578513.5095314975, 9835623.556889666 2578504.6377204782)",,,,,,,,15,0,6.48,204,300.0,65.0,3,53,45,5.0,236.44902213011312
1270257400,302478466,0,27553223,secondary,40,Mirza Ghalib Street,False,False,116.35071363975739,"LINESTRING (9835594.602690112 2578513.5095314975, 9835600.391303634 2578604.5181923457, 9835603.619568866 2578639.3065352356)",,,,,,,,23,0,6.48,204,300.0,65.0,3,53,69,33.0,1088.9839089371912
1270257400,1270257470,0,27553223,secondary,40,Mirza Ghalib Street,False,True,121.0618895426769,"LINESTRING (9835594.602690112 2578513.5095314975, 9835595.170419516 2578492.3063931866, 9835589.79368811 2578444.656687558, 9835574.509522025 2578399.0080842283, 9835570.079006292 2578385.796893128)",,,,,,,,25,0,6.48,204,300.0,65.0,3,53,70,35.0,1152.5198721584857
1270257400,10943564147,0,111509188,tertiary,40,Marquis Street,False,False,77.73674980112527,"LINESTRING (9835594.602690112 2578513.5095314975, 9835577.481752427 2578508.977192668, 9835574.598577617 2578508.2177849524, 9835536.894666085 2578496.368618274, 9835532.798108824 2578495.078831566, 9835519.39524213 2578490.823741548, 9835513.962850982 2578489.100008508)",,,,,,,,20,0,6.48,204,300.0,65.0,3,53,67,29.0,735.6034684010473
1270257421,1270257355,0,79808866,tertiary,40,Sudder Street,False,True,50.80538472538468,"LINESTRING (9835405.103520934 2578673.914137756, 9835350.846401121 2578683.376695744)",,,,,,,,16,0,6.48,204,300.0,65.0,3,53,68,30.0,505.17193935913895
1270257421,302478466,0,79808866,tertiary,40,Sudder Street,False,False,185.9155238826181,"LINESTRING (9835405.103520934 2578673.914137756, 9835454.03956909 2578665.3918130687, 9835463.167767331 2578663.0412433795, 9835540.011611827 2578650.396389572, 9835542.63875181 2578649.9383302247, 9835563.43323269 2578646.3100184724, 9835603.619568866 2578639.3065352356)",,,,,,,,39,0,6.48,204,300.0,65.0,3,53,69,34.0,1744.9805377480775
1270257421,1270257432,0,111508759,tertiary,40,Chowringhee Lane,False,True,171.2211222703874,"LINESTRING (9835405.103520934 2578673.914137756, 9835400.806588592 2578606.169612383, 9835397.55605946 2578553.2760360655, 9835392.93630059 2578488.7022239855)",,,,,,,,31,0,6.48,204,300.0,65.0,3,53,55,27.0,1295.6594069845567
302478473,1270367062,0,27553226,secondary,40,Rafi Ahmad Kidwai Road,False,False,181.33159744107246,"LINESTRING (9836012.340211263 2579067.078918454, 9836008.744591711 2579049.575799998, 9836000.963359304 2579011.7247666297, 9835983.853553569 2578917.7967147054, 9835972.665944744 2578874.630009487)",,,,,,,,23,0,6.48,204,300.0,65.0,3,53,31,31.0,800.1535424807895
302478473,1270366911,0,27553236,secondary,40,Surendra Nath Banerjee Road,True,False,90.93897428967837,"LINESTRING (9836012.340211263 2579067.078918454, 9835974.124230074 2579070.900194011, 9835915.380934782 2579083.9672754253)",,,,,,,,12,0,6.48,204,300.0,65.0,3,53,46,28.0,572.5831380790246
302478473,1269047272,0,"[1126518489, 1527718515]",secondary,,,False,True,99.08450781684573,"LINESTRING (9836012.340211263 2579067.078918454, 9836015.323573615 2579081.6648645783, 9836026.789481167 2579137.875122104, 9836033.813741038 2579172.3270530677)",,,,,,,,18,0,6.48,204,300.0,65.0,3,53,16,5.0,290.84225500834384
1270367062,1221407530,0,27553226,secondary,40,Rafi Ahmad Kidwai Road,False,False,178.6952276336272,"LINESTRING (9835972.665944744 2578874.630009487, 9835961.634183208 2578832.668848873, 9835960.26495347 2578826.6175784874, 9835928.583426392 2578686.01656957)",,,,,,,,32,0,6.48,204,300.0,65.0,3,53,41,28.0,1049.780519957446
1270367062,302478473,0,27553226,secondary,40,Rafi Ahmad Kidwai Road,False,True,181.33159744107246,"LINESTRING (9835972.665944744 2578874.630009487, 9835983.853553569 2578917.7967147054, 9836000.963359304 2579011.7247666297, 9836008.744591711 2579049.575799998, 9836012.340211263 2579067.078918454)",,,,,,,,23,0,6.48,204,300.0,65.0,3,53,47,30.0,1148.3102095676486
1270367062,1270366864,0,111524060,residential,,,False,True,100.01943253943904,"LINESTRING (9835972.665944744 2578874.630009487, 9835933.67072712 2578887.202707648, 9835919.76692272 2578892.434302973, 9835901.421470637 2578900.932635294, 9835870.730687026 2578911.2632380216)",,,,,,,,24,0,6.48,204,300.0,65.0,3,53,59,5.0,838.7375823792283
1270366911,1270249901,0,27553236,secondary,40,Surendra Nath Banerjee Road,True,False,140.30626528521677,"LINESTRING (9835915.380934782 2579083.9672754253, 9835900.553178608 2579086.185305025, 9835866.010740615 2579095.551661541, 9835807.43442456 2579111.4515761277, 9835777.3002384 2579119.6245479975, 9835768.439206935 2579122.770781602)",,,,,,,,22,0,6.48,204,300.0,65.0,3,53,69,26.0,1282.3358765615947
1270366911,1270366864,0,111524067,residential,,,False,True,164.54747968773808,"LINESTRING (9835915.380934782 2579083.9672754253, 9835895.888891945 2579008.060212561, 9835879.591718493 2578945.196359833, 9835870.730687026 2578911.2632380216)",,,,,,,,20,0,6.48,204,300.0,65.0,3,53,79,5.0,1670.510107439757
1269047272,302478473,0,"[1126518489, 1527718515]",secondary,,,False,False,99.08450781684573,"LINESTRING (9836033.813741038 2579172.3270530677, 9836026.789481167 2579137.875122104, 9836015.323573615 2579081.6648645783, 9836012.340211263 2579067.078918454)",,,,,,,,18,0,6.48,204,300.0,65.0,3,53,12,5.0,243.28169125625783
