u,v,key,osmid,highway,lanes,maxspeed,name,oneway,ref,reversed,length,geometry,junction,bridge,width,tunnel,access,building_density,vegetation_score,wind_speed_mps,wind_direction,temperature_k,humidity_pct,openweather_aqi_1to5,AQI,vehicle_count,avg_speed_kmph,carbon_cost
302478466,1270257400,0,27553223,secondary,,40,Mirza Ghalib Street,False,,True,116.35071363975739,"LINESTRING (9835603.619568866 2578639.3065352356, 9835600.391303634 2578604.5181923457, 9835594.602690112 2578513.5095314975)",,,,,,23,0,6.96,181,300.0,65.0,3,58,67,27.0,1062.0597376636492
302478466,1270257421,0,79808866,tertiary,,40,Sudder Street,False,,True,185.91552388261812,"LINESTRING (9835603.619568866 2578639.3065352356, 9835563.43323269 2578646.3100184724, 9835542.63875181 2578649.9383302247, 9835540.011611827 2578650.396389572, 9835463.167767331 2578663.0412433795, 9835454.03956909 2578665.3918130687, 9835405.103520934 2578673.914137756)",,,,,,39,0,6.96,181,300.0,65.0,3,58,37,33.0,1032.0649260388243
664471944,664472036,0,27553223,secondary,,40,Mirza Ghalib Street,False,,False,159.46637153951846,"LINESTRING (9835611.857211186 2578780.7871121387, 9835615.820185058 2578876.944446017, 9835625.371397369 2578930.4417718914, 9835632.573768422 2578951.5369792613)",,,,,,14,0,6.96,181,300.0,65.0,3,58,18,26.0,426.0473625253599
664471944,302478466,0,27553223,secondary,,40,Mirza Ghalib Street,False,,True,130.7394124002196,"LINESTRING (9835611.857211186 2578780.7871121387, 9835611.500988815 2578772.2526783873, 9835609.99817569 2578735.7523529646, 9835603.619568866 2578639.3065352356)",,,,,,17,0,6.96,181,300.0,65.0,3,58,17,32.0,363.308401296448
664471944,1270257452,0,52155529,tertiary,,40,Nellie Sengupta Sarani,False,,True,119.10554964738753,"LINESTRING (9835611.857211186 2578780.7871121387, 9835495.550607206 2578801.508446216, 9835484.730352702 2578803.3768632975)",,,,,,16,0,6.96,181,300.0,65.0,3,58,43,27.0,706.1846361805196
1270257400,1270257351,0,111508752,tertiary,,,Marquis Street,False,,True,27.935004098169095,"LINESTRING (9835594.602690112 2578513.5095314975, 9835623.556889666 2578504.6377204782)",,,,,,15,0,6.96,181,300.0,65.0,3,58,56,5.0,274.32322753969635
1270257400,302478466,0,27553223,secondary,,40,Mirza Ghalib Street,False,,False,116.35071363975739,"LINESTRING (9835594.602690112 2578513.5095314975, 9835600.391303634 2578604.5181923457, 9835603.619568866 2578639.3065352356)",,,,,,23,0,6.96,181,300.0,65.0,3,58,78,30.0,1215.6426796681292
1270257400,1270257470,0,27553223,secondary,,40,Mirza Ghalib Street,False,,True,121.0618895426769,"LINESTRING (9835594.602690112 2578513.5095314975, 9835595.170419516 2578492.3063931866, 9835589.79368811 2578444.656687558, 9835574.509522025 2578399.0080842283, 9835570.079006292 2578385.796893128)",,,,,,25,0,6.96,181,300.0,65.0,3,58,10,30.0,281.8742674512123
1270257400,10943564147,0,111509188,tertiary,,40,Marquis Street,False,,False,77.73674980112527,"LINESTRING (9835594.602690112 2578513.5095314975, 9835577.481752427 2578508.977192668, 9835574.598577617 2578508.2177849524, 9835536.894666085 2578496.368618274, 9835532.798108824 2578495.078831566, 9835519.39524213 2578490.823741548, 9835513.962850982 2578489.100008508)",,,,,,20,0,6.96,181,300.0,65.0,3,58,54,32.0,615.3341387112918
1270257421,1270257355,0,79808866,tertiary,,40,Sudder Street,False,,True,50.80538472538468,"LINESTRING (9835405.103520934 2578673.914137756, 9835350.846401121 2578683.376695744)",,,,,,16,0,6.96,181,300.0,65.0,3,58,49,34.0,390.3356621852619
1270257421,302478466,0,79808866,tertiary,,40,Sudder Street,False,,False,185.9155238826181,"LINESTRING (9835405.103520934 2578673.914137756, 9835454.03956909 2578665.3918130687, 9835463.167767331 2578663.0412433795, 9835540.011611827 2578650.396389572, 9835542.63875181 2578649.9383302247, 9835563.43323269 2578646.3100184724, 9835603.619568866 2578639.3065352356)",,,,,,39,0,6.96,181,300.0,65.0,3,58,61,34.0,1567.5016348207641
1270257421,1270257432,0,111508759,tertiary,,40,Chowringhee Lane,False,,True,171.2211222703874,"LINESTRING (9835405.103520934 2578673.914137756, 9835400.806588592 2578606.169612383, 9835397.55605946 2578553.2760360655, 9835392.93630059 2578488.7022239855)",,,,,,31,0,6.96,181,300.0,65.0,3,58,28,32.0,741.9029708285017
302478473,1270367062,0,27553226,secondary,,40,Rafi Ahmad Kidwai Road,False,,False,181.33159744107246,"LINESTRING (9836012.340211263 2579067.078918454, 9836008.744591711 2579049.575799998, 9836000.963359304 2579011.7247666297, 9835983.853553569 2578917.7967147054, 9835972.665944744 2578874.630009487)",,,,,,23,0,6.96,181,300.0,65.0,3,58,72,35.0,1693.305001890866
302478473,1270366911,0,27553236,secondary,,40,Surendra Nath Banerjee Road,True,,False,90.93897428967837,"LINESTRING (9836012.340211263 2579067.078918454, 9835974.124230074 2579070.900194011, 9835915.380934782 2579083.9672754253)",,,,,,12,0,6.96,181,300.0,65.0,3,58,76,29.0,900.9634455218667
302478473,1269047272,0,"[1126518489, 1527718515]",secondary,,,,False,,True,99.08450781684573,"LINESTRING (9836012.340211263 2579067.078918454, 9836015.323573615 2579081.6648645783, 9836026.789481167 2579137.875122104, 9836033.813741038 2579172.3270530677)",,,,,,18,0,6.96,181,300.0,65.0,3,58,56,5.0,767.4478925292033
1270367062,1221407530,0,27553226,secondary,,40,Rafi Ahmad Kidwai Road,False,,False,178.6952276336272,"LINESTRING (9835972.665944744 2578874.630009487, 9835961.634183208 2578832.668848873, 9835960.26495347 2578826.6175784874, 9835928.583426392 2578686.01656957)",,,,,,32,0,6.96,181,300.0,65.0,3,58,43,29.0,1093.6673745895164
1270367062,302478473,0,27553226,secondary,,40,Rafi Ahmad Kidwai Road,False,,True,181.33159744107246,"LINESTRING (9835972.665944744 2578874.630009487, 9835983.853553569 2578917.7967147054, 9836000.963359304 2579011.7247666297, 9836008.744591711 2579049.575799998, 9836012.340211263 2579067.078918454)",,,,,,23,0,6.96,181,300.0,65.0,3,58,42,26.0,1040.5112511030052
1270367062,1270366864,0,111524060,residential,,,,False,,True,100.01943253943904,"LINESTRING (9835972.665944744 2578874.630009487, 9835933.67072712 2578887.202707648, 9835919.76692272 2578892.434302973, 9835901.421470637 2578900.932635294, 9835870.730687026 2578911.2632380216)",,,,,,24,0,6.96,181,300.0,65.0,3,58,36,5.0,563.6839485703766
1270366911,1270249901,0,27553236,secondary,,40,Surendra Nath Banerjee Road,True,,False,140.30626528521677,"LINESTRING (9835915.380934782 2579083.9672754253, 9835900.553178608 2579086.185305025, 9835866.010740615 2579095.551661541, 9835807.43442456 2579111.4515761277, 9835777.3002384 2579119.6245479975, 9835768.439206935 2579122.770781602)",,,,,,22,0,6.96,181,300.0,65.0,3,58,59,30.0,1114.9683582193345
1270366911,1270366864,0,111524067,residential,,,,False,,True,164.54747968773808,"LINESTRING (9835915.380934782 2579083.9672754253, 9835895.888891945 2579008.060212561, 9835879.591718493 2578945.196359833, 9835870.730687026 2578911.2632380216)",,,,,,20,0,6.96,181,300.0,65.0,3,58,19,5.0,486.7682536880428
1269047272,302478473,0,"[1126518489, 1527718515]",secondary,,,,False,,False,99.08450781684573,"LINESTRING (9836033.813741038 2579172.3270530677, 9836026.789481167 2579137.875122104, 9836015.323573615 2579081.6648645783, 9836012.340211263 2579067.078918454)",,,,,,18,0,6.96,181,300.0,65.0,3,58,65,5.0,874.4591609713966
1269047272,663826016,0,1126518489,secondary,,,,False,,True,75.72675558226783,"LINESTRING (9836033.813741038 2579172.3270530677, 9836036.975214574 2579184.3213564972, 9836045.86964189 2579253.442465705)",,,,,,17,1,6.96,181,300.0,65.0,3,58,18,5.0,257.1697920576985
1269047272,1269047339,0,"[1231300661, 1173960382]",residential,,40,Indian Mirror Street,False,,True,110.5207788544983,"LINESTRING (9836033.813741038 2579172.3270530677, 9836079.20982938 2579153.7389134965, 9836106.071222512 2579144.9149790294, 9836146.257558689 2579131.1245771674)",,,,,,20,0,6.96,181,300.0,65.0,3,58,74,26.0,1093.0245162279448
302478612,1221407446,0,27553226,secondary,,40,Rafi Ahmad Kidwai Road,False,,False,68.65555156903719,"LINESTRING (9835831.768865248 2578175.335355524, 9835802.169012645 2578107.050440423)",,,,,,16,1,6.96,181,300.0,65.0,3,58,60,26.0,582.9199712970677
302478612,1270245631,0,27553226,secondary,,40,Rafi Ahmad Kidwai Road,False,,True,43.970914239806454,"LINESTRING (9835831.768865248 2578175.335355524, 9835833.316206168 2578183.0377669004, 9835841.153098322 2578222.068194255)",,,,,,16,1,6.96,181,300.0,65.0,3,58,39,26.0,294.38387864229423
302478612,1221407506,0,111524657,residential,,,Collin Street,False,,False,54.71584349160447,"LINESTRING (9835831.768865248 2578175.335355524, 9835833.160358883 2578172.3701089034, 9835856.90480627 2578121.6114367507)",,,,,,20,1,6.96,181,300.0,65.0,3,58,60,5.0,502.55407313955214
302478612,10596151235,0,111524657,residential,,,Collin Street,False,,True,183.249195257697,"LINESTRING (9835831.768865248 2578175.335355524, 9835809.872321408 2578194.1152630677, 9835787.786534436 2578220.392704602, 9835777.645328823 2578238.9074773346, 9835775.26309172 2578280.710438462, 9835779.671343556 2578353.070310746)",,,,,,36,1,6.96,181,300.0,65.0,3,58,13,5.0,474.46874460200735
1221407446,302478612,0,27553226,secondary,,40,Rafi Ahmad Kidwai Road,False,,True,68.65555156903719,"LINESTRING (9835802.169012645 2578107.050440423, 9835831.768865248 2578175.335355524)",,,,,,16,1,6.96,181,300.0,65.0,3,58,41,32.0,426.385313719663
1221407446,302478667,0,27553226,secondary,,40,Rafi Ahmad Kidwai Road,False,,False,117.63001129042885,"LINESTRING (9835802.169012645 2578107.050440423, 9835790.235563233 2578076.8918610974, 9835752.164297381 2577989.767383607)",,,,,,17,1,6.96,181,300.0,65.0,3,58,25,31.0,446.4900338712866
1221407446,1221407506,0,106086721,secondary,,40,Muzaffar Ahmed Street,False,,False,52.24931723680293,"LINESTRING (9835802.169012645 2578107.050440423, 9835804.66256924 2578107.7133994163, 9835856.90480627 2578121.6114367507)",,,,,,21,1,6.96,181,300.0,65.0,3,58,66,26.0,527.4145925154793
1221407446,1270264366,0,106086721,secondary,,40,Muzaffar Ahmed Street,False,,True,300.97460027423836,"LINESTRING (9835802.169012645 2578107.050440423, 9835766.902997963 2578109.9192449832, 9835692.07403625 2578123.443616, 9835679.038523879 2578125.794109411, 9835674.340841368 2578126.6378763574, 9835657.665181648 2578130.60358158, 9835602.85146438 2578143.6217087135, 9835566.249615807 2578152.324573463, 9835553.303159028 2578154.602747951, 9835536.716554899 2578157.5197760584, 9835481.446427722 2578164.691810152)",,,,,,36,1,6.96,181,300.0,65.0,3,58,54,26.0,2138.9154097770643
1270245631,302478612,0,27553226,secondary,,40,Rafi Ahmad Kidwai Road,False,,False,43.970914239806454,"LINESTRING (9835841.153098322 2578222.068194255, 9835833.316206168 2578183.0377669004, 9835831.768865248 2578175.335355524)",,,,,,16,1,6.96,181,300.0,65.0,3,58,73,33.0,473.78520874070455
1270245631,10596151236,0,27553226,secondary,,40,Rafi Ahmad Kidwai Road,False,,True,108.8906089936512,"LINESTRING (9835841.153098322 2578222.068194255, 9835853.86578417 2578285.339146502, 9835859.387230912 2578312.8341809786, 9835864.15170512 2578337.846143545)",,,,,,36,0,6.96,181,300.0,65.0,3,58,23,30.0,492.1380808224773
1270245631,1270245635,0,111507358,residential,,,AK Md Siddique Ln,False,,False,157.59749600698362,"LINESTRING (9835841.153098322 2578222.068194255, 9835842.956474073 2578221.754793299, 9835881.53980958 2578215.0166741936, 9835911.42909286 2578210.809871342, 9835925.767043272 2578244.2232459704, 9835946.47246856 2578239.052124077, 9835961.623051258 2578278.1791142975)",,,,,,38,0,6.96,181,300.0,65.0,3,58,59,5.0,1317.3902717294438
1221407506,1270245641,0,106086721,secondary,,40,Muzaffar Ahmed Street,False,,False,118.78923467099864,"LINESTRING (9835856.90480627 2578121.6114367507, 9835899.651490733 2578120.249356256, 9835962.491343286 2578121.9489434394, 9835985.623533472 2578122.5154725392)",,,,,,28,1,6.96,181,300.0,65.0,3,58,13,32.0,333.9112060867579
1221407506,1221407446,0,106086721,secondary,,40,Muzaffar Ahmed Street,False,,True,52.24931723680293,"LINESTRING (9835856.90480627 2578121.6114367507, 9835804.66256924 2578107.7133994163, 9835802.169012645 2578107.050440423)",,,,,,21,1,6.96,181,300.0,65.0,3,58,10,34.0,176.2991806841635
1221407506,302478612,0,111524657,residential,,,Collin Street,False,,True,54.71584349160447,"LINESTRING (9835856.90480627 2578121.6114367507, 9835833.160358883 2578172.3701089034, 9835831.768865248 2578175.335355524)",,,,,,20,1,6.96,181,300.0,65.0,3,58,24,5.0,266.1816292558209
10596151235,1270372584,0,111524657,residential,,,Collin Street,False,,True,23.639353485280076,"LINESTRING (9835779.671343556 2578353.070310746, 9835781.229816427 2578378.6488716626)",,,,,,11,0,6.96,181,300.0,65.0,3,58,62,5.0,242.47678993048376
10596151235,10596151236,0,1136691854,residential,,,,False,,False,79.18647827238317,"LINESTRING (9835779.671343556 2578353.070310746, 9835864.15170512 2578337.846143545)",,,,,,25,0,6.96,181,300.0,65.0,3,58,30,5.0,421.67132178057943
10596151235,302478612,0,111524657,residential,,,Collin Street,False,,False,183.249195257697,"LINESTRING (9835779.671343556 2578353.070310746, 9835775.26309172 2578280.710438462, 9835777.645328823 2578238.9074773346, 9835787.786534436 2578220.392704602, 9835809.872321408 2578194.1152630677, 9835831.768865248 2578175.335355524)",,,,,,36,1,6.96,181,300.0,65.0,3,58,14,5.0,496.45864803293097
302478667,1270610249,0,27553231,tertiary,2,,Eliot Road,False,,True,29.54750158909323,"LINESTRING (9835752.164297381 2577989.767383607, 9835781.407927612 2577976.701162094)",,,,,,9,0,6.96,181,300.0,65.0,3,58,25,5.0,145.24250476727968
302478667,1221407446,0,27553226,secondary,,40,Rafi Ahmad Kidwai Road,False,,True,117.63001129042885,"LINESTRING (9835752.164297381 2577989.767383607, 9835790.235563233 2578076.8918610974, 9835802.169012645 2578107.050440423)",,,,,,17,1,6.96,181,300.0,65.0,3,58,59,29.0,926.4204799362362
1270610249,302478667,0,27553231,tertiary,2,,Eliot Road,False,,False,29.54750158909323,"LINESTRING (9835781.407927612 2577976.701162094, 9835752.164297381 2577989.767383607)",,,,,,9,0,6.96,181,300.0,65.0,3,58,55,5.0,251.6135104880153
302478697,1270264366,0,27553223,secondary,,40,Mirza Ghalib Street,False,,False,69.24399203668202,"LINESTRING (9835451.301109614 2578095.9488946702, 9835481.446427722 2578164.691810152)",,,,,,5,0,6.96,181,300.0,65.0,3,58,62,28.0,551.7753007529143
302478697,7059502798,0,"[1393837459, 27553223]",secondary,,40,Mirza Ghalib Street,False,,True,103.50622270152182,"LINESTRING (9835451.301109614 2578095.9488946702, 9835421.211451253 2578030.207645325, 9835414.621337397 2578015.8154812995, 9835411.170433184 2578008.2698458405, 9835404.602583226 2577993.925915671)",,,,,,7,0,6.96,181,300.0,65.0,3,58,48,33.0,642.7958427607656
302478697,1270372602,0,27553232,tertiary,,40,Royd Street,False,,True,197.0210883230648,"LINESTRING (9835451.301109614 2578095.9488946702, 9835527.566092758 2578069.0327998493, 9835553.88202038 2578059.7513979427, 9835637.338242628 2578030.292021533, 9835645.420037659 2578027.447338194, 9835652.700332358 2578024.867837621)",,,,,,16,0,6.96,181,300.0,65.0,3,58,48,34.0,1226.441468740853
1270372602,302478667,0,1251121794,tertiary,,40,Royd Street,True,,False,97.30084638702193,"LINESTRING (9835652.700332358 2578024.867837621, 9835752.164297381 2577989.767383607)",,,,,,16,0,6.96,181,300.0,65.0,3,58,14,27.0,255.06542193019683
1270372602,302478697,0,27553232,tertiary,,40,Royd Street,False,,False,197.0210883230648,"LINESTRING (9835652.700332358 2578024.867837621, 9835645.420037659 2578027.447338194, 9835637.338242628 2578030.292021533, 9835553.88202038 2578059.7513979427, 9835527.566092758 2578069.0327998493, 9835451.301109614 2578095.9488946702)",,,,,,16,0,6.96,181,300.0,65.0,3,58,14,31.0,422.5954283827489
10542380575,10542380576,0,1131090548,secondary,,,,True,,False,25.677191768687013,"LINESTRING (9835183.833769085 2579323.7813851503, 9835211.374211108 2579319.7310125614)",,,,,,1,2,6.96,181,300.0,65.0,3,58,48,5.0,158.5006245876372
10542380575,10281958942,0,"[1252704829, 27553135]",primary,,,Chowringhee Road,True,,False,204.93109956881437,"LINESTRING (9835183.833769085 2579323.7813851503, 9835188.921069814 2579346.890226213, 9835211.70816958 2579434.395513339, 9835238.202208389 2579508.930273986, 9835243.590071743 2579524.0952395215, 9835244.558551311 2579526.807575833, 9835247.909267986 2579536.2344548125)",,,,,,11,5,6.96,181,300.0,65.0,3,58,58,5.0,1477.920452998948
10279712290,10279712287,0,1124087856,secondary,,,,True,,False,67.93040216463162,"LINESTRING (9835166.033782508 2579312.4499881268, 9835096.336649323 2579336.233876108)",,,,,,1,2,6.96,181,300.0,65.0,3,58,49,5.0,410.0307647280339
10279712290,1187083513,0,1288022725,tertiary,,,Dufferin Road,False,,True,12.219592431174714,"LINESTRING (9835166.033782508 2579312.4499881268, 9835170.519957986 2579324.9145252784)",,,,,,0,2,6.96,181,300.0,65.0,3,58,47,5.0,74.51850131182539
10279712290,6465379787,0,219243636,tertiary,,,Dufferin Road,True,,False,141.73395994785898,"LINESTRING (9835166.033782508 2579312.4499881268, 9835161.803641858 2579300.672576215, 9835123.587660667 2579215.8802786204, 9835114.704365302 2579204.777992463, 9835093.520266205 2579178.29406726)",,,,,,0,2,6.96,181,300.0,65.0,3,58,31,5.0,532.8503310060355
302478906,12418196125,0,1387720855,primary,4,40,AJC Bose Road,True,SH1,False,8.165729074346435,"LINESTRING (9836951.186532715 2578981.709199527, 9836948.292225955 2578973.3434246173)",,,,,,12,0,6.96,181,300.0,65.0,3,58,37,35.0,107.85583709009816
302478906,12418196126,0,1342319512,tertiary,,,,True,,False,10.519623714316557,"LINESTRING (9836951.186532715 2578981.709199527, 9836949.605795946 2578982.1672680145, 9836940.221562872 2578984.8433525935)",,,,,,11,0,6.96,181,300.0,65.0,3,58,46,5.0,124.66832290302739
12418196125,10281892352,0,1127572634,secondary,,40,Surendra Nath Bannerjee Road,True,,False,11.48932760435598,"LINESTRING (9836948.292225955 2578973.3434246173, 9836935.880102731 2578972.30674387)",,,,,,11,0,6.96,181,300.0,65.0,3,58,38,32.0,118.99133387586326
12418196125,1221407469,0,1195990817,primary,4,40,AJC Bose Road,True,SH1,False,189.14693350565295,"LINESTRING (9836948.292225955 2578973.3434246173, 9836922.521763837 2578898.8592828936, 9836907.82759105 2578856.765463351, 9836880.921670128 2578779.678117675)",,,,,,20,0,6.96,181,300.0,65.0,3,58,23,33.0,633.6455364756022
12418196126,10302573051,0,"[1373600698, 1127572635]",primary,,40,Acharya Jagadish Chandra Bose Road,True,,False,62.91500321872418,"LINESTRING (9836940.221562872 2578984.8433525935, 9836958.066077247 2579037.352558781, 9836962.173766457 2579049.41909172)",,,,,,11,0,6.96,181,300.0,65.0,3,58,71,27.0,602.63582742353
