u,v,key,osmid,highway,lanes,name,oneway,reversed,length,geometry,bridge,maxspeed,ref,width,junction,tunnel,access,building_density,vegetation_score,wind_speed_mps,wind_direction,temperature_k,humidity_pct,openweather_aqi_1to5,AQI,vehicle_count,avg_speed_kmph,carbon_cost
302478473,1270366911,0,27553236,secondary,,Surendra Nath Banerjee Road,True,False,90.93897428967837,"LINESTRING (9836012.340211263 2579067.078918454, 9835974.124230074 2579070.900194011, 9835915.380934782 2579083.9672754253)",,40,,,,,,12,0,4.61,196,300.0,65.0,3,62,15,35.0,236.09015372142107
302478473,1269047272,0,"[1126518489, 1527718515]",secondary,,,False,True,99.08450781684573,"LINESTRING (9836012.340211263 2579067.078918454, 9836015.323573615 2579081.6648645783, 9836026.789481167 2579137.875122104, 9836033.813741038 2579172.3270530677)",,,,,,,,18,0,4.61,196,300.0,65.0,3,62,25,5.0,399.65352345053714
1270366911,1270249901,0,27553236,secondary,,Surendra Nath Banerjee Road,True,False,140.30626528521677,"LINESTRING (9835915.380934782 2579083.9672754253, 9835900.553178608 2579086.185305025, 9835866.010740615 2579095.551661541, 9835807.43442456 2579111.4515761277, 9835777.3002384 2579119.6245479975, 9835768.439206935 2579122.770781602)",,40,,,,,,22,0,4.61,196,300.0,65.0,3,62,76,27.0,1401.993139401177
1269047272,302478473,0,"[1126518489, 1527718515]",secondary,,,False,False,99.08450781684573,"LINESTRING (9836033.813741038 2579172.3270530677, 9836026.789481167 2579137.875122104, 9836015.323573615 2579081.6648645783, 9836012.340211263 2579067.078918454)",,,,,,,,18,0,4.61,196,300.0,65.0,3,62,42,5.0,601.7859193969024
1269047272,663826016,0,1126518489,secondary,,,False,True,75.72675558226783,"LINESTRING (9836033.813741038 2579172.3270530677, 9836036.975214574 2579184.3213564972, 9836045.86964189 2579253.442465705)",,,,,,,,17,1,4.61,196,300.0,65.0,3,62,44,5.0,494.2372694743741
1269047272,1269047339,0,"[1231300661, 1173960382]",residential,,Indian Mirror Street,False,True,110.5207788544983,"LINESTRING (9836033.813741038 2579172.3270530677, 9836079.20982938 2579153.7389134965, 9836106.071222512 2579144.9149790294, 9836146.257558689 2579131.1245771674)",,40,,,,,,20,0,4.61,196,300.0,65.0,3,62,40,35.0,642.8997385015919
10542380575,10542380576,0,1131090548,secondary,,,True,False,25.677191768687013,"LINESTRING (9835183.833769085 2579323.7813851503, 9835211.374211108 2579319.7310125614)",,,,,,,,1,2,4.61,196,300.0,65.0,3,62,43,5.0,143.894309526425
10542380575,10281958942,0,"[1252704829, 27553135]",primary,,Chowringhee Road,True,False,204.93109956881437,"LINESTRING (9835183.833769085 2579323.7813851503, 9835188.921069814 2579346.890226213, 9835211.70816958 2579434.395513339, 9835238.202208389 2579508.930273986, 9835243.590071743 2579524.0952395215, 9835244.558551311 2579526.807575833, 9835247.909267986 2579536.2344548125)",,,,,,,,11,5,4.61,196,300.0,65.0,3,62,14,5.0,396.68424727560813
10279712290,10279712287,0,1124087856,secondary,,,True,False,67.93040216463162,"LINESTRING (9835166.033782508 2579312.4499881268, 9835096.336649323 2579336.233876108)",,,,,,,,1,2,4.61,196,300.0,65.0,3,62,51,5.0,427.13406124754545
10279712290,1187083513,0,1288022725,tertiary,,Dufferin Road,False,True,12.219592431174714,"LINESTRING (9835166.033782508 2579312.4499881268, 9835170.519957986 2579324.9145252784)",,,,,,,,0,2,4.61,196,300.0,65.0,3,62,55,5.0,87.04931004575312
10279712290,6465379787,0,219243636,tertiary,,Dufferin Road,True,False,141.73395994785898,"LINESTRING (9835166.033782508 2579312.4499881268, 9835161.803641858 2579300.672576215, 9835123.587660667 2579215.8802786204, 9835114.704365302 2579204.777992463, 9835093.520266205 2579178.29406726)",,,,,,,,0,2,4.61,196,300.0,65.0,3,62,46,5.0,788.7714589121816
302478906,12418196125,0,1387720855,primary,4,AJC Bose Road,True,False,8.165729074346435,"LINESTRING (9836951.186532715 2578981.709199527, 9836948.292225955 2578973.3434246173)",,40,SH1,,,,,11,0,4.61,196,300.0,65.0,3,62,48,26.0,114.43459946823546
302478906,12418196126,0,1342319512,tertiary,,,True,False,10.519623714316557,"LINESTRING (9836951.186532715 2578981.709199527, 9836949.605795946 2578982.1672680145, 9836940.221562872 2578984.8433525935)",,,,,,,,11,0,4.61,196,300.0,65.0,3,62,30,5.0,105.27064537153962
12418196125,10281892352,0,1127572634,secondary,,Surendra Nath Bannerjee Road,True,False,11.48932760435598,"LINESTRING (9836948.292225955 2578973.3434246173, 9836935.880102731 2578972.30674387)",,40,,,,,,9,0,4.61,196,300.0,65.0,3,62,43,35.0,116.68493043847687
12418196126,10302573051,0,"[1373600698, 1127572635]",primary,,Acharya Jagadish Chandra Bose Road,True,False,62.91500321872418,"LINESTRING (9836940.221562872 2578984.8433525935, 9836958.066077247 2579037.352558781, 9836962.173766457 2579049.41909172)",,40,,,,,,11,0,4.61,196,300.0,65.0,3,62,16,26.0,188.1968061799504
302479285,1177211693,0,1126518490,secondary,,Lenin Sarani,True,False,57.540126786708335,"LINESTRING (9835262.414197635 2579532.135811121, 9835274.848584758 2579527.4344269545, 9835320.76787471 2579510.0875363695)",,40,,,,,,10,10,4.61,196,300.0,65.0,3,62,20,31.0,170.4963042881
302479285,1270249823,0,"[1126837958, 1252704830]",primary,,Chowringhee Road,True,False,97.76008551586916,"LINESTRING (9835262.414197635 2579532.135811121, 9835260.978176204 2579526.831685491, 9835260.243467566 2579524.131404003, 9835254.321270656 2579502.288071659, 9835234.706776377 2579429.8388139224)",,,,,,,,11,4,4.61,196,300.0,65.0,3,62,55,5.0,700.6165644047364
1177211693,1270249881,0,1126518490,secondary,,Lenin Sarani,True,False,16.402262441574486,"LINESTRING (9835320.76787471 2579510.0875363695, 9835337.243159348 2579503.3971143304)",,40,,,,,,9,11,4.61,196,300.0,65.0,3,62,39,34.0,101.1625882265686
1177211693,1177211771,0,101972917,living_street,,,False,False,72.9714669342879,"LINESTRING (9835320.76787471 2579510.0875363695, 9835324.497077651 2579517.3565925555, 9835334.014894115 2579535.95719359, 9835352.527325433 2579582.452759811)",,,,,,,,11,9,4.61,196,300.0,65.0,3,62,53,5.0,504.4985297020711
1270249823,1270249847,0,111507848,residential,,,False,True,67.88342015567008,"LINESTRING (9835234.706776377 2579429.8388139224, 9835306.73048692 2579414.7221533745)",,,,,,,,11,1,4.61,196,300.0,65.0,3,62,40,5.0,390.2404167472164
1270249823,10542380576,0,1126837958,primary,,Chowringhee Road,True,False,103.82091935294636,"LINESTRING (9835234.706776377 2579429.8388139224, 9835215.348316928 2579338.4881034456, 9835211.374211108 2579319.7310125614)",,,,,,,,6,2,4.61,196,300.0,65.0,3,62,15,5.0,223.27765483530345
302479293,11508112000,0,102690993,secondary,,Lenin Sarani,True,False,33.895079495672995,"LINESTRING (9836471.288207907 2579117.1292596995, 9836507.689681396 2579112.1145751714)",,40,,,,,,7,0,4.61,196,300.0,65.0,3,62,58,29.0,283.30975328988404
11508112000,1190128353,0,102690993,secondary,,Lenin Sarani,True,False,105.42622605374953,"LINESTRING (9836507.689681396 2579112.1145751714, 9836516.428261423 2579110.909122385, 9836573.290257322 2579107.4012552756, 9836621.714235814 2579104.6889873985)",,40,,,,,,18,0,4.61,196,300.0,65.0,3,62,57,34.0,823.5153862076468
11508112000,1221407493,0,106086722,residential,,,False,True,142.15807062777517,"LINESTRING (9836507.689681396 2579112.1145751714, 9836512.83264187 2579021.8625667985, 9836513.634142203 2578958.154852689)",,40,,,,,,23,0,4.61,196,300.0,65.0,3,62,35,30.0,724.4638966366557
302479299,302476653,0,1286161073,primary,4,AJC Bose Road,True,False,9.347534234986304,"LINESTRING (9836982.56749717 2579068.694220948, 9836978.393016266 2579059.4604789545)",,40,SH1,,,,,5,0,4.61,196,300.0,65.0,3,62,45,28.0,87.87668486892605
410457342,1190100091,0,52152323,tertiary,,Esplanade Row West,False,True,141.66955159585643,"LINESTRING (9834174.700321145 2579938.6538576772, 9834281.088358497 2579894.2307712515, 9834315.252310222 2579876.9196630763)",,40,,,,,,6,1,4.61,196,300.0,65.0,3,62,25,32.0,464.4086547875693
410457342,663944139,0,563518385,secondary,,Strand Road,False,False,168.85815376849087,"LINESTRING (9834174.700321145 2579938.6538576772, 9834123.337508094 2579851.989770172, 9834084.80983233 2579779.237612759)",,40,,,,,,6,0,4.61,196,300.0,65.0,3,62,47,35.0,994.7599872542884
410457342,663943263,0,563518385,secondary,,Strand Road,False,True,202.59697046853753,"LINESTRING (9834174.700321145 2579938.6538576772, 9834269.700374588 2580062.18321095, 9834308.550876876 2580112.803145784)",,40,,,,,,7,1,4.61,196,300.0,65.0,3,62,75,32.0,1867.7727342168378
1190100091,1190100514,0,52152323,tertiary,,Esplanade Row West,False,True,51.55681265607764,"LINESTRING (9834315.252310222 2579876.9196630763, 9834367.182852676 2579856.2452086248)",,40,,,,,,4,1,4.61,196,300.0,65.0,3,62,11,29.0,97.4549927060225
1190100091,410457342,0,52152323,tertiary,,Esplanade Row West,False,False,141.66955159585643,"LINESTRING (9834315.252310222 2579876.9196630763, 9834281.088358497 2579894.2307712515, 9834174.700321145 2579938.6538576772)",,40,,,,,,6,1,4.61,196,300.0,65.0,3,62,69,28.0,1212.4238872136914
1190100091,1190100192,0,103079277,residential,,,False,True,68.41336823536679,"LINESTRING (9834315.252310222 2579876.9196630763, 9834307.003535954 2579855.7147856425, 9834308.205786454 2579831.8216588376, 9834323.73485542 2579809.1340697203)",,,,,,,,4,1,4.61,196,300.0,65.0,3,62,29,5.0,267.47852145907643
663944139,1190100166,0,52097812,tertiary,,Sahid Khudiram Bose Road,False,False,161.5626782066971,"LINESTRING (9834084.80983233 2579779.237612759, 9834235.402839476 2579689.7896634927)",,40,,,,,,3,1,4.61,196,300.0,65.0,3,62,31,34.0,625.413162928913
663944139,6749210994,0,563518385,secondary,,Strand Road,False,False,254.72806087269834,"LINESTRING (9834084.80983233 2579779.237612759, 9834032.200240983 2579684.1720590256, 9833990.744862609 2579598.7268414614, 9833956.903737409 2579534.5708875456)",,40,,,,,,1,2,4.61,196,300.0,65.0,3,62,74,33.0,2273.385180549561
663944139,410457342,0,563518385,secondary,,Strand Road,False,True,168.85815376849087,"LINESTRING (9834084.80983233 2579779.237612759, 9834123.337508094 2579851.989770172, 9834174.700321145 2579938.6538576772)",,40,,,,,,6,0,4.61,196,300.0,65.0,3,62,61,31.0,1278.441685585353
663943263,664446594,0,52097653,tertiary,,Kiran Shanker (KS) Roy Road,False,False,151.46121995782266,"LINESTRING (9834308.550876876 2580112.803145784, 9834460.112363592 2580080.627703762, 9834468.928867262 2580077.77061432)",,40,,,,,,11,1,4.61,196,300.0,65.0,3,62,21,35.0,446.08227429371306
663943263,410457342,0,563518385,secondary,,Strand Road,False,False,202.59697046853753,"LINESTRING (9834308.550876876 2580112.803145784, 9834269.700374588 2580062.18321095, 9834174.700321145 2579938.6538576772)",,40,,,,,,7,1,4.61,196,300.0,65.0,3,62,73,27.0,1819.1494613043888
663943263,663826061,0,563518385,secondary,,Strand Road,False,True,241.02751467624017,"LINESTRING (9834308.550876876 2580112.803145784, 9834380.852886148 2580221.710668122, 9834430.501379041 2580296.5021229847, 9834453.076971773 2580330.5104055274)",,40,,,,,,10,2,4.61,196,300.0,65.0,3,62,69,33.0,2052.107821519269
606843661,2030033800,0,47691619,residential,,,False,True,51.8503739521329,"LINESTRING (9841241.573291278 2583172.913410732, 9841211.049486902 2583220.1305516013)",,,,,,,,37,0,4.61,196,300.0,65.0,3,62,53,5.0,527.1683783355652
606843661,606843691,0,47696291,residential,,,False,False,145.168508256938,"LINESTRING (9841241.573291278 2583172.913410732, 9841373.375568375 2583258.9798933454)",,,,,,,,66,0,4.61,196,300.0,65.0,3,62,43,5.0,1091.4695026058002
606843661,2030033807,0,47696291,residential,,,False,True,24.771272315577484,"LINESTRING (9841241.573291278 2583172.913410732, 9841219.66561549 2583157.3713322002)",,,,,,,,25,0,4.61,196,300.0,65.0,3,62,47,5.0,277.10997585985695
2030033800,606843661,0,47691619,residential,,,False,False,51.8503739521329,"LINESTRING (9841211.049486902 2583220.1305516013, 9841241.573291278 2583172.913410732)",,,,,,,,37,0,4.61,196,300.0,65.0,3,62,43,5.0,464.94792959300577
2030033800,2030033801,0,47691619,residential,,,False,True,30.995340678840737,"LINESTRING (9841211.049486902 2583220.1305516013, 9841192.804222362 2583248.357205829)",,,,,,,,32,0,4.61,196,300.0,65.0,3,62,52,5.0,365.81092583596615
2030033800,2030033822,0,192448755,residential,,,False,False,145.2451516097524,"LINESTRING (9841211.049486902 2583220.1305516013, 9841260.274965731 2583251.7212571, 9841344.187597891 2583304.2680675834)",,,,,,,,63,1,4.61,196,300.0,65.0,3,62,13,5.0,550.9824365112137
606843691,2030033822,0,47693485,residential,,,False,True,49.687438632738214,"LINESTRING (9841373.375568375 2583258.9798933454, 9841344.187597891 2583304.2680675834)",,,,,,,,34,1,4.61,196,300.0,65.0,3,62,75,5.0,626.5869476946439
606843691,606843694,0,47696291,residential,,,False,False,51.20931965389457,"LINESTRING (9841373.375568375 2583258.9798933454, 9841420.096358662 2583288.991132378)",,,,,,,,34,0,4.61,196,300.0,65.0,3,62,46,5.0,465.075444489498
606843691,606843661,0,47696291,residential,,,False,True,145.168508256938,"LINESTRING (9841373.375568375 2583258.9798933454, 9841241.573291278 2583172.913410732)",,,,,,,,66,0,4.61,196,300.0,65.0,3,62,20,5.0,690.8044198166511
2030033807,606843661,0,47696291,residential,,,False,False,24.771272315577484,"LINESTRING (9841219.66561549 2583157.3713322002, 9841241.573291278 2583172.913410732)",,,,,,,,25,0,4.61,196,300.0,65.0,3,62,76,5.0,363.3140035180666
606843669,2030033801,0,47691619,residential,,,False,False,28.323177545083524,"LINESTRING (9841176.12856264 2583274.148282989, 9841192.804222362 2583248.357205829)",,,,,,,,30,0,4.61,196,300.0,65.0,3,62,11,5.0,199.78659435951025
606843669,606843672,0,47691619,residential,,,False,True,54.812953616097126,"LINESTRING (9841176.12856264 2583274.148282989, 9841145.170612251 2583324.886526499)",,,,,,,,40,0,4.61,196,300.0,65.0,3,62,61,5.0,613.630820469831
606843669,606898388,0,47691620,residential,,,False,True,145.04930881054432,"LINESTRING (9841176.12856264 2583274.148282989, 9841308.76573592 2583358.683973909)",,,,,,,,58,1,4.61,196,300.0,65.0,3,62,37,5.0,943.4189311188167
2030033801,2030033800,0,47691619,residential,,,False,False,30.995340678840737,"LINESTRING (9841192.804222362 2583248.357205829, 9841211.049486902 2583220.1305516013)",,,,,,,,32,0,4.61,196,300.0,65.0,3,62,46,5.0,343.49428054720084
2030033801,606843669,0,47691619,residential,,,False,True,28.323177545083524,"LINESTRING (9841192.804222362 2583248.357205829, 9841176.12856264 2583274.148282989)",,,,,,,,30,0,4.61,196,300.0,65.0,3,62,12,5.0,203.1853756649203
2030033801,2030033814,0,192448752,residential,,,False,True,55.83246793060838,"LINESTRING (9841192.804222362 2583248.357205829, 9841165.319440084 2583230.222690296, 9841142.421020828 2583214.789075659)",,,,,,,,34,0,4.61,196,300.0,65.0,3,62,36,5.0,423.59626146022816
606843672,2030033824,0,47690206,residential,,,False,False,25.32399058783482,"LINESTRING (9841145.170612251 2583324.886526499, 9841122.327852739 2583309.6457450422)",,,,,,,,28,0,4.61,196,300.0,65.0,3,62,19,5.0,210.1386985402634
606843672,606843687,0,47690206,residential,,,False,True,144.05703451379534,"LINESTRING (9841145.170612251 2583324.886526499, 9841273.533117084 2583413.907921186)",,,,,,,,62,0,4.61,196,300.0,65.0,3,62,50,5.0,1186.742207082772
606843672,606843669,0,47691619,residential,,,False,False,54.812953616097126,"LINESTRING (9841145.170612251 2583324.886526499, 9841176.12856264 2583274.148282989)",,,,,,,,40,0,4.61,196,300.0,65.0,3,62,39,5.0,468.92462292333454
606898388,606843669,0,47691620,residential,,,False,False,145.04930881054432,"LINESTRING (9841308.76573592 2583358.683973909, 9841176.12856264 2583274.148282989)",,,,,,,,58,1,4.61,196,300.0,65.0,3,62,66,5.0,1448.190525779511
606898388,2030033822,0,47693485,residential,,,False,False,59.877686147431525,"LINESTRING (9841308.76573592 2583358.683973909, 9841344.187597891 2583304.2680675834)",,,,,,,,31,1,4.61,196,300.0,65.0,3,62,59,5.0,588.3340179238152
606898388,606843687,0,47693485,residential,,,False,True,60.409324301309894,"LINESTRING (9841308.76573592 2583358.683973909, 9841273.533117084 2583413.907921186)",,,,,,,,28,1,4.61,196,300.0,65.0,3,62,34,5.0,395.8700431493443
2030033824,606843672,0,47690206,residential,,,False,True,25.32399058783482,"LINESTRING (9841122.327852739 2583309.6457450422, 9841145.170612251 2583324.886526499)",,,,,,,,28,0,4.61,196,300.0,65.0,3,62,79,5.0,392.4714307726741
606843687,606843672,0,47690206,residential,,,False,False,144.05703451379534,"LINESTRING (9841273.533117084 2583413.907921186, 9841145.170612251 2583324.886526499)",,,,,,,,62,0,4.61,196,300.0,65.0,3,62,48,5.0,1152.1685187994613
606843687,606898401,0,47690206,residential,,,False,True,50.00944407525554,"LINESTRING (9841273.533117084 2583413.907921186, 9841318.906941531 2583443.6059408556)",,,,,,,,29,0,4.61,196,300.0,65.0,3,62,54,5.0,481.4611976076559
606843687,606898388,0,47693485,residential,,,False,False,60.409324301309894,"LINESTRING (9841273.533117084 2583413.907921186, 9841308.76573592 2583358.683973909)",,,,,,,,28,1,4.61,196,300.0,65.0,3,62,40,5.0,439.36475664628745
606898401,606843687,0,47690206,residential,,,False,False,50.00944407525554,"LINESTRING (9841318.906941531 2583443.6059408556, 9841273.533117084 2583413.907921186)",,,,,,,,29,0,4.61,196,300.0,65.0,3,62,23,5.0,295.4260656477053
606898401,2030033826,0,47693484,residential,,,False,True,54.619311622253214,"LINESTRING (9841318.906941531 2583443.6059408556, 9841351.044878524 2583393.85606057)",,,,,,,,15,1,4.61,196,300.0,65.0,3,62,30,5.0,281.02952184011156
2030033822,606843691,0,47693485,residential,,,False,False,49.687438632738214,"LINESTRING (9841344.187597891 2583304.2680675834, 9841373.375568375 2583258.9798933454)",,,,,,,,34,1,4.61,196,300.0,65.0,3,62,55,5.0,507.3370949760722
2030033822,606898388,0,47693485,residential,,,False,True,59.877686147431525,"LINESTRING (9841344.187597891 2583304.2680675834, 9841308.76573592 2583358.683973909)",,,,,,,,31,1,4.61,196,300.0,65.0,3,62,33,5.0,401.5156371438288
2030033822,2030033800,0,192448755,residential,,,False,True,145.2451516097524,"LINESTRING (9841344.187597891 2583304.2680675834, 9841260.274965731 2583251.7212571, 9841211.049486902 2583220.1305516013)",,,,,,,,63,1,4.61,196,300.0,65.0,3,62,19,5.0,655.5589456702354
606843694,606898409,0,47693486,residential,,,False,False,52.63485994334286,"LINESTRING (9841420.096358662 2583288.991132378, 9841388.626338614 2583336.6065040356)",,,,,,,,23,1,4.61,196,300.0,65.0,3,62,36,5.0,351.7825949552411
606843694,2448346732,0,47693486,residential,,,False,True,55.488821817179485,"LINESTRING (9841420.096358662 2583288.991132378, 9841451.610906506 2583237.7345251115)",,,,,,,,31,0,4.61,196,300.0,65.0,3,62,30,5.0,367.15975854184614
606843694,606898446,0,47696291,residential,,,False,False,46.443352002834516,"LINESTRING (9841420.096358662 2583288.991132378, 9841462.709459739 2583315.8312820317)",,,,,,,,35,0,4.61,196,300.0,65.0,3,62,22,5.0,310.0104492874831
